Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anthony Gill,Shared Games with Bradley Beal,Shared Games with Corey Kispert,Shared Games with Daniel Gafford,Shared Games with Delon Wright,Shared Games with Deni Avdija,Shared Games with Devon Dotson,Shared Games with Johnny Davis,Shared Games with Jordan Goodwin,Shared Games with Kristaps Porziņģis,Shared Games with Kyle Kuzma,Shared Games with Monte Morris,Shared Games with Rui Hachimura,Shared Games with Taj Gibson,Shared Games with Vernon Carey Jr.,Shared Games with Will Barton,Anthony Gill,Bradley Beal,Corey Kispert,Daniel Gafford,Delon Wright,Deni Avdija,Devon Dotson,Jay Huff,Johnny Davis,Jordan Goodwin,Jordan Schakel,Kristaps Porziņģis,Kyle Kuzma,Monte Morris,Quenton Jackson,Rui Hachimura,Taj Gibson,Vernon Carey Jr.,Will Barton,Xavier Cooks,co_inf with Anthony Gill,co_inf with Bradley Beal,co_inf with Corey Kispert,co_inf with Daniel Gafford,co_inf with Delon Wright,co_inf with Deni Avdija,co_inf with Devon Dotson,co_inf with Jay Huff,co_inf with Johnny Davis,co_inf with Jordan Goodwin,co_inf with Jordan Schakel,co_inf with Kristaps Porziņģis,co_inf with Kyle Kuzma,co_inf with Monte Morris,co_inf with Quenton Jackson,co_inf with Rui Hachimura,co_inf with Taj Gibson,co_inf with Vernon Carey Jr.,co_inf with Will Barton,co_inf with Xavier Cooks,Shared Games with A.J. Green,Shared Games with A.J. Lawson,Shared Games with Aaron Gordon,Shared Games with Aaron Holiday,Shared Games with Aaron Nesmith,Shared Games with Aaron Wiggins,Shared Games with Admiral Schofield,Shared Games with Alec Burks,Shared Games with Aleksej Pokusevski,Shared Games with Alex Len,Shared Games with Alize Johnson,Shared Games with Alperen Şengün,Shared Games with Andre Drummond,Shared Games with Andre Iguodala,Shared Games with Andrew Nembhard,Shared Games with Andrew Wiggins,A.J. Green,A.J. Lawson,Aaron Gordon,Aaron Holiday,Aaron Nesmith,Aaron Wiggins,Admiral Schofield,Al Horford,Alec Burks,Aleksej Pokusevski,Alex Caruso,Alex Len,Alize Johnson,Alondes Williams,Alperen Şengün,Amir Coffey,Andre Drummond,Andre Iguodala,Andrew Nembhard,Andrew Wiggins,Anfernee Simons,Isaiah Todd,Marcus Smart,co_inf with A.J. Green,co_inf with A.J. Lawson,co_inf with Aaron Gordon,co_inf with Aaron Holiday,co_inf with Aaron Nesmith,co_inf with Aaron Wiggins,co_inf with Admiral Schofield,co_inf with Al Horford,co_inf with Alec Burks,co_inf with Aleksej Pokusevski,co_inf with Alex Caruso,co_inf with Alex Len,co_inf with Alize Johnson,co_inf with Alondes Williams,co_inf with Alperen Şengün,co_inf with Amir Coffey,co_inf with Andre Drummond,co_inf with Andre Iguodala,co_inf with Andrew Nembhard,co_inf with Andrew Wiggins,co_inf with Anfernee Simons,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
45.0,,2023-01-18,21-093,WAS,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,6.0,61.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.0,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,32,,174.0,5.4375,0.0,180.40000000000003,5.637500000000001,12.6,2.2,-0.8,-0.3,-0.5,0.065801668,0.577,0.486,0.088,0.4,1.3,L (-4),L (-4)
46.0,,2023-01-21,21-096,WAS,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,6.0,61.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.0,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,32,,211.0,6.59375,0.0,234.8,7.3375,12.6,2.2,-0.8,-0.3,-0.5,0.065801668,0.577,0.486,0.088,0.4,1.3,L (-9),L (-9)
47.0,,2023-01-24,21-099,WAS,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,6.0,61.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.0,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,32,,149.0,4.65625,0.0,187.8,5.86875,12.6,2.2,-0.8,-0.3,-0.5,0.065801668,0.577,0.486,0.088,0.4,1.3,W (+11),W (+11)
48.0,,2023-01-25,21-100,WAS,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,6.0,61.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.0,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,32,,138.0,4.3125,0.0,171.39999999999995,5.356249999999998,12.6,2.2,-0.8,-0.3,-0.5,0.065801668,0.577,0.486,0.088,0.4,1.3,W (+20),W (+20)
49.0,,2023-01-28,21-103,WAS,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,6.0,61.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.0,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,32,,134.0,4.1875,0.0,153.39999999999998,4.793749999999999,12.6,2.2,-0.8,-0.3,-0.5,0.065801668,0.577,0.486,0.088,0.4,1.3,W (+1),W (+1)
50.0,,2023-01-30,21-105,WAS,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,6.0,61.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.0,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,32,,196.0,6.125,0.0,217.00000000000003,6.781250000000001,12.6,2.2,-0.8,-0.3,-0.5,0.065801668,0.577,0.486,0.088,0.4,1.3,W (+5),W (+5)
51.0,,2023-02-03,21-109,WAS,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,6.0,61.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.0,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,32,,170.0,5.3125,0.0,200.6,6.26875,12.6,2.2,-0.8,-0.3,-0.5,0.065801668,0.577,0.486,0.088,0.4,1.3,W (+10),W (+10)
52.0,,2023-02-04,21-110,WAS,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,6.0,61.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.0,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,32,,136.0,4.25,0.0,179.79999999999998,5.61875,12.6,2.2,-0.8,-0.3,-0.5,0.065801668,0.577,0.486,0.088,0.4,1.3,W (+21),W (+21)
53.0,,2023-02-06,21-112,WAS,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,6.0,61.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.0,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,32,,94.0,2.9375,0.0,119.4,3.73125,12.6,2.2,-0.8,-0.3,-0.5,0.065801668,0.577,0.486,0.088,0.4,1.3,L (-8),L (-8)
54.0,,2023-02-08,21-114,WAS,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,6.0,61.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.0,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,32,,202.0,6.3125,0.0,210.79999999999995,6.587499999999999,12.6,2.2,-0.8,-0.3,-0.5,0.065801668,0.577,0.486,0.088,0.4,1.3,L (-2),L (-2)
55.0,,2023-02-11,21-117,WAS,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,6.0,61.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.0,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,32,,180.0,5.625,0.0,207.6,6.4875,12.6,2.2,-0.8,-0.3,-0.5,0.065801668,0.577,0.486,0.088,0.4,1.3,L (-23),L (-23)
56.0,,2023-02-13,21-119,WAS,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,6.0,61.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.0,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,32,,158.0,4.9375,0.0,200.6,6.26875,12.6,2.2,-0.8,-0.3,-0.5,0.065801668,0.577,0.486,0.088,0.4,1.3,W (+14),W (+14)
57.0,,2023-02-14,21-120,WAS,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,6.0,61.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.0,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,32,,174.0,5.4375,0.0,191.20000000000005,5.975000000000001,12.6,2.2,-0.8,-0.3,-0.5,0.065801668,0.577,0.486,0.088,0.4,1.3,W (+14),W (+14)
58.0,,2023-02-16,21-122,WAS,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,6.0,61.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.0,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,32,,150.0,4.6875,0.0,174.6,5.45625,12.6,2.2,-0.8,-0.3,-0.5,0.065801668,0.577,0.486,0.088,0.4,1.3,L (-9),L (-9)
59.0,,2023-02-24,21-130,WAS,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,6.0,61.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.0,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,32,,166.0,5.1875,0.0,171.00000000000003,5.343750000000001,12.6,2.2,-0.8,-0.3,-0.5,0.065801668,0.577,0.486,0.088,0.4,1.3,W (+25),W (+25)
60.0,,2023-02-26,21-132,WAS,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,6.0,61.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.0,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,32,,78.0,2.4375,0.0,93.79999999999995,2.9312499999999986,12.6,2.2,-0.8,-0.3,-0.5,0.065801668,0.577,0.486,0.088,0.4,1.3,W (+8),W (+8)
61.0,,2023-02-28,21-134,WAS,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,6,4,3,5,1,4,2,6,5,4,4,4,3,2,2,4,59.0,50.0,74.0,78.0,50.0,76.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,6.0,61.0,0.1016949152542373,0.08,0.0405405405405405,0.0641025641025641,0.02,0.0526315789473684,0.3333333333333333,0.0,0.2142857142857142,0.0806451612903225,0.0,0.0615384615384615,0.0625,0.0,0.064516129032258,0.0,0.0476190476190476,0.0408163265306122,0.1818181818181818,0.0714285714285714,0.0,32,,163.0,5.09375,0.0,195.4,6.10625,12.6,2.2,-0.8,-0.3,-0.5,0.065801668,0.577,0.486,0.088,0.4,1.3,L (-6),L (-6)
