Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Andre Iguodala,Shared Games with Andrew Wiggins,Shared Games with Anthony Lamb,Shared Games with Donte DiVincenzo,Shared Games with Draymond Green,Shared Games with James Wiseman,Shared Games with JaMychal Green,Shared Games with Jonathan Kuminga,Shared Games with Jordan Poole,Shared Games with Kevon Looney,Shared Games with Klay Thompson,Shared Games with Moses Moody,Shared Games with Patrick Baldwin Jr.,Shared Games with Ryan Rollins,Shared Games with Stephen Curry,Andre Iguodala,Andrew Wiggins,Anthony Lamb,Donte DiVincenzo,Draymond Green,James Wiseman,JaMychal Green,Jonathan Kuminga,Jordan Poole,Kevon Looney,Klay Thompson,Lester Quinones,Moses Moody,Patrick Baldwin Jr.,Ryan Rollins,Stephen Curry,co_inf with Andre Iguodala,co_inf with Andrew Wiggins,co_inf with Anthony Lamb,co_inf with Donte DiVincenzo,co_inf with Draymond Green,co_inf with James Wiseman,co_inf with JaMychal Green,co_inf with Jonathan Kuminga,co_inf with Jordan Poole,co_inf with Kevon Looney,co_inf with Klay Thompson,co_inf with Lester Quinones,co_inf with Moses Moody,co_inf with Patrick Baldwin Jr.,co_inf with Ryan Rollins,co_inf with Stephen Curry,Shared Games with Gary Payton II,Gary Payton II,Jalen Johnson,co_inf with Gary Payton II,co_inf with Jalen Johnson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
11.0,8.0,2022-11-07,25-122,GSW,SAC,0,11.55,0.0,2.0,.000,0.0,1.0,.000,2,2.0,1.000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.9,-22,1.0,0.0,0.0,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,-1.0,81.0,5.0625,0.1000000000000002,85.1,5.31875,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+3),W (+3)
12.0,,2022-11-11,25-126,GSW,CLE,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,79.0,4.9375,0.0,78.0,4.875,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+5),W (+5)
13.0,,2022-11-13,25-128,GSW,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,72.0,4.5,0.0,79.9,4.99375,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-7),L (-7)
14.0,,2022-11-14,25-129,GSW,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,104.0,6.5,0.0,110.9,6.93125,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+37),W (+37)
15.0,,2022-11-16,25-131,GSW,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,71.0,4.4375,0.0,80.9,5.05625,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-11),L (-11)
16.0,,2022-11-18,25-133,GSW,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,74.0,4.625,0.0,81.9,5.11875,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+10),W (+10)
17.0,,2022-11-20,25-135,GSW,HOU,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,107.0,6.6875,0.0,106.69999999999996,6.6687499999999975,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+7),W (+7)
18.0,9.0,2022-11-21,25-136,GSW,NOP,0,26.316666666666663,2.0,4.0,.500,1.0,1.0,1.000,2,2.0,1.000,0.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,7.0,4.2,-26,3.0,1.0,0.3333333333333333,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,3.0,36.0,2.25,3.3999999999999995,33.599999999999994,2.1,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-45),L (-45)
19.0,,2022-11-23,25-138,GSW,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,103.0,6.4375,0.0,104.7,6.54375,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+17),W (+17)
20.0,,2022-11-25,25-140,GSW,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,101.0,6.3125,0.0,106.0,6.625,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+11),W (+11)
21.0,,2022-11-27,25-142,GSW,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,110.0,6.875,0.0,115.39999999999998,7.212499999999999,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,,
22.0,,2022-11-29,25-144,GSW,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,70.0,4.375,0.0,77.80000000000001,4.862500000000001,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+23),W (+23)
23.0,,2022-12-02,25-147,GSW,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,95.0,5.9375,0.0,84.80000000000001,5.300000000000001,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-3),L (-3)
24.0,10.0,2022-12-03,25-148,GSW,HOU,0,2.1166666666666667,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.4,+3,1.0,1.0,1.0,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,2.0,102.0,6.375,2.3999999999999995,97.7,6.10625,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+8),W (+8)
25.0,,2022-12-05,25-150,GSW,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,71.0,4.4375,0.0,73.5,4.59375,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+19),W (+19)
26.0,11.0,2022-12-07,25-152,GSW,UTA,1,23.58333333333333,2.0,6.0,.333,0.0,2.0,.000,0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,4.0,2.1,-8,4.0,2.0,0.5,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,3.0,66.0,4.125,2.1000000000000005,84.8,5.3,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-8),L (-8)
27.0,12.0,2022-12-10,25-155,GSW,BOS,0,1.8666666666666667,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0.0,0.0,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,0.0,88.0,5.5,0.0,94.1,5.88125,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-1),L (-1)
