24,24,,2021-12-08,30-132,DET,,WAS,L (-3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
25,25,,2021-12-10,30-134,DET,@,NOP,L (-16),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
26,26,10,2021-12-12,30-136,DET,,BRK,L (-12),0,18:57,3,6,.500,0,2,.000,0,0,,3,4,7,3,0,0,2,3,6,5.2,-6
27,27,11,2021-12-16,30-140,DET,@,IND,L (-9),0,17:21,2,4,.500,0,0,,0,0,,1,2,3,1,0,0,1,1,4,2.6,-7
28,28,12,2021-12-18,30-142,DET,,HOU,L (-9),0,8:45,0,1,.000,0,1,.000,0,0,,1,2,3,0,0,1,3,1,0,-2.1,-12
29,29,13,2021-12-19,30-143,DET,,MIA,W (+10),0,2:11,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+5
30,30,14,2021-12-21,30-145,DET,@,NYK,L (-14),0,15:05,1,2,.500,0,1,.000,1,2,.500,1,3,4,0,0,0,0,2,3,2.4,+4
31,31,,2021-12-23,30-147,DET,@,MIA,L (-3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
32,32,,2021-12-26,30-150,DET,@,SAS,L (-35),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
33,33,,2021-12-29,30-153,DET,,NYK,L (-9),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
34,34,,2022-01-01,30-156,DET,,SAS,W (+1),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
35,35,,2022-01-03,30-158,DET,@,MIL,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
36,36,15,2022-01-05,30-160,DET,@,CHO,L (-29),0,21:12,3,8,.375,2,6,.333,0,0,,0,2,2,3,2,0,1,1,8,6.9,-5
37,37,16,2022-01-06,30-161,DET,@,MEM,L (-30),0,17:26,3,7,.429,1,2,.500,0,0,,1,0,1,1,1,0,0,2,7,4.9,-4
38,38,17,2022-01-08,30-163,DET,,ORL,W (+5),0,11:52,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-1.5,+6
39,39,,2022-01-11,30-166,DEN,@,LAC,L (-2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
40,40,,2022-01-14,30-169,DET,,TOR,W (+16),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
42,41,,2022-01-16,30-171,DET,,PHO,L (-27),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
43,42,18,2022-01-18,30-173,DET,@,GSW,L (-16),0,22:17,7,10,.700,4,7,.571,1,2,.500,1,4,5,1,1,0,1,0,19,17.0,+3
44,43,19,2022-01-19,30-174,DET,@,SAC,W (+2),0,32:21,6,10,.600,3,6,.500,0,0,,3,1,4,2,1,0,1,2,15,13.4,+20
45,44,20,2022-01-21,30-176,DET,@,UTA,L (-10),0,23:24,5,10,.500,5,7,.714,0,0,,0,4,4,0,0,0,0,2,15,10.4,-5
46,45,21,2022-01-23,30-178,DET,@,DEN,L (-6),0,23:38,2,4,.500,2,4,.500,0,0,,0,2,2,1,1,0,2,3,6,3.1,+3
47,46,22,2022-01-25,30-180,DET,,DEN,L (-5),0,20:11,0,2,.000,0,2,.000,1,2,.500,1,2,3,1,2,0,0,0,1,3.2,+2
48,47,23,2022-01-28,30-183,DET,@,ORL,L (-16),0,20:40,2,6,.333,1,3,.333,5,6,.833,2,1,3,4,1,0,0,2,10,10.9,-9
49,48,24,2022-01-30,30-185,DET,,CLE,W (+10),0,20:41,2,3,.667,1,2,.500,0,0,,0,5,5,0,1,0,0,2,5,5.4,+20
50,49,25,2022-02-01,30-187,DET,,NOP,L (-10),0,2:59,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3
51,50,26,2022-02-03,30-189,DET,,MIN,L (-11),1,17:22,2,4,.500,2,4,.500,0,0,,0,1,1,2,0,0,0,3,6,4.5,-2
52,51,27,2022-02-04,30-190,DET,,BOS,L (-9),0,16:13,1,5,.200,1,3,.333,0,0,,0,1,1,0,0,0,0,1,3,-0.2,+4
53,52,28,2022-02-06,30-192,DET,@,MIN,L (-13),0,12:11,1,5,.200,0,2,.000,0,0,,0,1,1,1,1,0,0,1,2,0.5,-19
54,53,29,2022-02-08,30-194,DET,@,DAL,L (-30),0,13:18,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,2,0,-0.8,-8
55,54,30,2022-02-10,30-196,DET,,MEM,L (-25),0,23:05,4,7,.571,1,3,.333,0,0,,1,1,2,0,0,1,1,1,9,6.0,-8
56,55,31,2022-02-11,30-197,DET,,CHO,L (-22),0,16:25,4,7,.571,4,7,.571,0,0,,0,0,0,1,1,0,0,0,12,10.4,+6
57,56,32,2022-02-14,30-200,DET,@,WAS,L (-9),0,12:28,2,3,.667,0,1,.000,0,0,,0,3,3,1,1,0,0,2,4,4.5,-3
58,57,33,2022-02-16,30-202,DET,@,BOS,W (+1),0,6:16,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,0.0,0
59,58,34,2022-02-24,30-210,DET,,CLE,W (+3),0,16:15,4,4,1.000,4,4,1.000,0,0,,0,4,4,1,1,1,0,1,12,14.0,+13
60,59,35,2022-02-26,30-212,DET,,BOS,L (-9),0,19:54,2,5,.400,1,3,.333,0,0,,1,1,2,2,0,0,1,1,5,3.3,-12
61,60,36,2022-02-27,30-213,DET,@,CHO,W (+1),0,16:29,0,5,.000,0,2,.000,0,0,,1,1,2,0,1,0,0,1,0,-1.9,-1
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
63,61,37,2022-03-01,30-215,DET,@,WAS,L (-3),0,7:18,1,3,.333,0,2,.000,0,0,,0,0,0,1,0,0,0,0,2,1.0,-1
64,62,38,2022-03-03,30-217,DET,@,TOR,W (+2),0,10:14,2,4,.500,2,4,.500,0,0,,0,2,2,0,0,0,0,2,6,3.8,-5
65,63,39,2022-03-04,30-218,DET,,IND,W (+5),0,15:45,2,4,.500,2,4,.500,0,0,,2,1,3,0,0,1,0,1,6,6.0,-4
66,64,40,2022-03-07,30-221,DET,,ATL,W (+3),0,13:48,0,3,.000,0,1,.000,2,4,.500,1,3,4,0,0,0,0,2,2,-0.1,-1
67,65,41,2022-03-09,30-223,DET,,CHI,L (-6),0,13:24,3,5,.600,3,5,.600,0,0,,1,1,2,0,1,0,1,1,9,7.3,-5
68,66,,2022-03-11,30-225,DET,@,BOS,L (-11),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
69,67,,2022-03-13,30-227,DET,,LAC,L (-4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
70,68,42,2022-03-15,30-229,DET,@,MIA,L (-7),1,20:11,2,6,.333,2,5,.400,2,2,1.000,0,1,1,1,0,0,1,1,8,4.2,-11
71,69,43,2022-03-17,30-231,DET,@,ORL,W (+14),0,19:44,2,6,.333,2,6,.333,0,0,,2,1,3,4,0,0,0,1,6,6.7,+2
72,70,44,2022-03-19,30-233,DET,@,CLE,L (-4),0,13:04,2,5,.400,1,4,.250,0,0,,1,1,2,0,0,0,1,1,5,1.9,-7
73,71,,2022-03-21,30-235,DET,,POR,L (-4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
74,72,45,2022-03-23,30-237,DET,,ATL,W (+21),0,23:38,4,6,.667,2,4,.500,0,0,,1,4,5,6,0,0,2,1,10,11.1,0
75,73,46,2022-03-25,30-239,DET,,WAS,L (-3),0,26:08,1,11,.091,1,8,.125,0,0,,2,4,6,1,2,0,2,3,3,-2.2,-3
76,74,47,2022-03-27,30-241,DET,,NYK,L (-2),0,7:42,0,3,.000,0,3,.000,0,0,,0,0,0,0,1,0,0,0,0,-1.1,-6
77,75,48,2022-03-29,30-243,DET,@,BRK,L (-7),0,11:57,2,4,.500,2,4,.500,0,0,,0,0,0,0,0,0,0,1,6,3.6,+5
78,76,,2022-03-31,30-245,DET,,PHI,W (+8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
79,77,,2022-04-01,30-246,DET,@,OKC,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
80,78,49,2022-04-03,30-248,DET,@,IND,W (+4),0,25:36,5,11,.455,3,6,.500,0,0,,0,5,5,2,0,1,1,3,13,8.7,0
81,79,,2022-04-06,30-251,DET,,DAL,L (-18),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
82,80,50,2022-04-08,30-253,DET,,MIL,L (-30),0,23:59,9,11,.818,4,5,.800,4,4,1.000,2,1,3,2,2,0,1,2,26,25.2,+3
83,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
84,81,51,2022-04-10,30-255,DET,@,PHI,L (-12),0,24:32,2,7,.286,0,3,.000,1,2,.500,0,5,5,1,0,1,1,3,5,1.2,-20
