Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Jarred Vanderbilt,Shared Games with Jordan Clarkson,Shared Games with Kelly Olynyk,Shared Games with Kris Dunn,Shared Games with Lauri Markkanen,Shared Games with Leandro Bolmaro,Shared Games with Luka Šamanić,Shared Games with Malik Beasley,Shared Games with Micah Potter,Shared Games with Mike Conley,Shared Games with Nickeil Alexander-Walker,Shared Games with Ochai Agbaji,Shared Games with Rudy Gay,Shared Games with Simone Fontecchio,Shared Games with Talen Horton-Tucker,Shared Games with Udoka Azubuike,Shared Games with Walker Kessler,Frank Jackson,Jarred Vanderbilt,Jarrell Brantley,Johnny Juzang,Jordan Clarkson,Kelly Olynyk,Kris Dunn,Lauri Markkanen,Leandro Bolmaro,Luka Šamanić,Malik Beasley,Micah Potter,Mike Conley,Nickeil Alexander-Walker,Ochai Agbaji,Rudy Gay,Simone Fontecchio,Talen Horton-Tucker,Udoka Azubuike,Walker Kessler,co_inf with Frank Jackson,co_inf with Jarred Vanderbilt,co_inf with Jarrell Brantley,co_inf with Johnny Juzang,co_inf with Jordan Clarkson,co_inf with Kelly Olynyk,co_inf with Kris Dunn,co_inf with Lauri Markkanen,co_inf with Leandro Bolmaro,co_inf with Luka Šamanić,co_inf with Malik Beasley,co_inf with Micah Potter,co_inf with Mike Conley,co_inf with Nickeil Alexander-Walker,co_inf with Ochai Agbaji,co_inf with Rudy Gay,co_inf with Simone Fontecchio,co_inf with Talen Horton-Tucker,co_inf with Udoka Azubuike,co_inf with Walker Kessler,Shared Games with Damian Jones,Shared Games with Juan Toscano-Anderson,Damian Jones,Juan Toscano-Anderson,Malcolm Brogdon,co_inf with Damian Jones,co_inf with Juan Toscano-Anderson,co_inf with Malcolm Brogdon,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
11.0,11.0,2022-11-06,23-306,UTA,LAC,0,27.23333333333333,6.0,13.0,.462,2.0,5.0,.400,8,9.0,.889,0.0,3.0,3.0,2.0,1.0,0.0,3.0,1.0,22.0,14.8,+3,8.0,4.0,0.5,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,3.0,60.0,3.1578947368421053,11.599999999999994,61.1,3.2157894736842105,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,W (+8),W (+8)
12.0,12.0,2022-11-07,23-307,UTA,LAL,0,27.95,5.0,10.0,.500,1.0,4.0,.250,6,7.0,.857,0.0,5.0,5.0,3.0,0.0,0.0,0.0,2.0,17.0,14.4,+19,6.0,4.0,0.6666666666666666,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,8.0,81.0,4.2631578947368425,12.0,94.8,4.989473684210526,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,W (+23),W (+23)
13.0,13.0,2022-11-09,23-309,UTA,ATL,0,13.15,1.0,6.0,.167,0.0,0.0,,1,2.0,.500,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,-1.6,-10,6.0,1.0,0.1666666666666666,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,-5.0,51.0,2.6842105263157894,-1.9999999999999991,64.19999999999999,3.378947368421052,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,W (+6),W (+6)
14.0,14.0,2022-11-12,23-312,UTA,WAS,0,21.85,6.0,9.0,.667,1.0,2.0,.500,4,4.0,1.000,1.0,3.0,4.0,2.0,0.0,0.0,2.0,3.0,17.0,12.9,-4,7.0,5.0,0.7142857142857143,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,8.0,44.0,2.3157894736842106,11.299999999999994,55.1,2.9,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,L (-9),L (-9)
15.0,15.0,2022-11-13,23-313,UTA,PHI,0,24.866666666666667,7.0,15.0,.467,0.0,1.0,.000,1,5.0,.200,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,15.0,5.6,-3,14.0,7.0,0.5,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,-3.0,36.0,1.894736842105263,5.2,42.89999999999999,2.257894736842105,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,L (-7),L (-7)
16.0,16.0,2022-11-15,23-315,UTA,NYK,0,17.4,1.0,5.0,.200,0.0,1.0,.000,1,1.0,1.000,0.0,1.0,1.0,4.0,0.0,0.0,1.0,2.0,3.0,1.2,-17,4.0,1.0,0.25,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,1.0,55.0,2.894736842105264,0.8,67.89999999999998,3.5736842105263147,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,L (-7),L (-7)
17.0,17.0,2022-11-18,23-318,UTA,PHO,0,21.566666666666663,5.0,10.0,.500,0.0,1.0,.000,3,4.0,.750,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,13.0,5.7,-20,9.0,5.0,0.5555555555555556,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,-1.0,60.0,3.1578947368421053,4.500000000000001,64.69999999999999,3.405263157894736,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,W (+1),W (+1)
18.0,18.0,2022-11-19,23-319,UTA,POR,0,20.116666666666667,2.0,5.0,.400,1.0,2.0,.500,4,4.0,1.000,1.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,9.0,8.8,-9,3.0,1.0,0.3333333333333333,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,4.0,54.0,2.8421052631578947,7.200000000000001,59.7,3.142105263157895,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,W (+5),W (+5)
19.0,19.0,2022-11-21,23-321,UTA,LAC,1,28.0,5.0,13.0,.385,0.0,2.0,.000,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,10.0,3.4,-9,11.0,5.0,0.4545454545454545,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,0.0,69.0,3.631578947368421,3.3999999999999995,78.59999999999998,4.136842105263157,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,L (-7),L (-7)
20.0,20.0,2022-11-23,23-323,UTA,DET,1,35.1,7.0,12.0,.583,1.0,4.0,.250,2,2.0,1.000,0.0,0.0,0.0,12.0,0.0,0.0,2.0,5.0,17.0,15.8,-11,8.0,6.0,0.75,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,13.0,73.0,3.842105263157895,15.0,64.8,3.4105263157894736,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,L (-9),L (-9)
21.0,21.0,2022-11-25,23-325,UTA,GSW,1,24.15,4.0,8.0,.500,1.0,2.0,.500,4,4.0,1.000,1.0,0.0,1.0,7.0,1.0,0.0,0.0,3.0,13.0,14.4,+2,6.0,3.0,0.5,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,10.0,80.0,4.2105263157894735,12.799999999999995,76.80000000000001,4.042105263157896,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,,
22.0,22.0,2022-11-26,23-326,UTA,PHO,1,29.816666666666663,7.0,11.0,.636,0.0,1.0,.000,6,8.0,.750,1.0,1.0,2.0,5.0,2.0,0.0,2.0,3.0,20.0,17.6,+1,10.0,7.0,0.7,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,8.0,64.0,3.3684210526315788,15.200000000000005,61.400000000000006,3.2315789473684213,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,L (-11),L (-11)
