Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with A.J. Green,Shared Games with Bobby Portis,Shared Games with Brook Lopez,Shared Games with George Hill,Shared Games with Giannis Antetokounmpo,Shared Games with Grayson Allen,Shared Games with Jevon Carter,Shared Games with Joe Ingles,Shared Games with Jordan Nwora,Shared Games with Jrue Holiday,Shared Games with Khris Middleton,Shared Games with MarJon Beauchamp,Shared Games with Meyers Leonard,Shared Games with Pat Connaughton,Shared Games with Sandro Mamukelashvili,Shared Games with Serge Ibaka,Shared Games with Thanasis Antetokounmpo,A.J. Green,Bobby Portis,Brook Lopez,George Hill,Giannis Antetokounmpo,Grayson Allen,Jevon Carter,Joe Ingles,Jordan Nwora,Jrue Holiday,Khris Middleton,Lindell Wigginton,MarJon Beauchamp,Meyers Leonard,Pat Connaughton,Sandro Mamukelashvili,Serge Ibaka,Thanasis Antetokounmpo,co_inf with A.J. Green,co_inf with Bobby Portis,co_inf with Brook Lopez,co_inf with George Hill,co_inf with Giannis Antetokounmpo,co_inf with Grayson Allen,co_inf with Jevon Carter,co_inf with Joe Ingles,co_inf with Jordan Nwora,co_inf with Jrue Holiday,co_inf with Khris Middleton,co_inf with Lindell Wigginton,co_inf with MarJon Beauchamp,co_inf with Meyers Leonard,co_inf with Pat Connaughton,co_inf with Sandro Mamukelashvili,co_inf with Serge Ibaka,co_inf with Thanasis Antetokounmpo,Shared Games with Goran Dragić,Shared Games with Jae Crowder,Goran Dragić,Jae Crowder,Tyrese Martin,co_inf with Goran Dragić,co_inf with Jae Crowder,co_inf with Tyrese Martin,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
54.0,35.0,2023-02-06,36-115,MIL,POR,0,22.28333333333333,2.0,5.0,.400,2.0,4.0,.500,0,0.0,,1.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,6.0,5.2,+5,1.0,0.0,0.0,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,6.0,85.0,4.473684210526316,5.199999999999999,88.50000000000001,4.657894736842106,0.0186672228595265,W (+1),W (+1)
55.0,36.0,2023-02-09,36-118,MIL,LAL,0,22.383333333333333,1.0,5.0,.200,0.0,3.0,.000,0,0.0,,2.0,4.0,6.0,1.0,1.0,1.0,0.0,2.0,2.0,3.1,+16,2.0,1.0,0.5,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,6.0,69.0,3.631578947368421,3.1000000000000005,83.7,4.405263157894737,0.0186672228595265,W (+8),W (+8)
56.0,37.0,2023-02-10,36-119,MIL,LAC,0,18.883333333333333,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5,-10,0.0,0.0,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,1.0,85.0,4.473684210526316,-0.5,95.5,5.026315789473684,0.0186672228595265,W (+19),W (+19)
57.0,38.0,2023-02-14,36-123,MIL,BOS,0,9.883333333333333,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1,-7,0.0,0.0,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,1.0,74.0,3.8947368421052633,-0.0999999999999999,90.2,4.747368421052632,0.0186672228595265,W (+9),W (+9)
58.0,39.0,2023-02-16,36-125,MIL,CHI,0,19.816666666666663,1.0,3.0,.333,1.0,3.0,.333,2,2.0,1.000,0.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,5.0,1.6,-5,0.0,0.0,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,2.0,79.0,4.157894736842105,0.8000000000000012,86.59999999999998,4.557894736842104,0.0186672228595265,W (+13),W (+13)
59.0,,2023-02-24,36-133,MIL,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,,81.0,4.2631578947368425,0.0,89.80000000000001,4.726315789473685,0.0186672228595265,W (+6),W (+6)
60.0,,2023-02-26,36-135,MIL,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,,48.0,2.526315789473684,0.0,60.20000000000001,3.1684210526315795,0.0186672228595265,W (+12),W (+12)
61.0,,2023-02-28,36-137,MIL,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,,85.0,4.473684210526316,0.0,92.70000000000002,4.878947368421054,0.0186672228595265,W (+29),W (+29)
62.0,,2023-03-01,36-138,MIL,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,,99.0,5.2105263157894735,0.0,112.4,5.915789473684211,0.0186672228595265,W (+3),W (+3)
63.0,,2023-03-04,36-141,MIL,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,,90.0,4.7368421052631575,0.0,103.2,5.431578947368421,0.0186672228595265,,
64.0,,2023-03-05,36-142,MIL,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,,87.0,4.578947368421052,0.0,95.3,5.015789473684211,0.0186672228595265,W (+14),W (+14)
65.0,,2023-03-07,36-144,MIL,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,,67.0,3.526315789473684,0.0,86.10000000000002,4.531578947368423,0.0186672228595265,W (+22),W (+22)
66.0,,2023-03-09,36-146,MIL,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,,87.0,4.578947368421052,0.0,93.7,4.931578947368421,0.0186672228595265,L (-3),L (-3)
67.0,,2023-03-11,36-148,MIL,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,,91.0,4.789473684210527,0.0,100.1,5.268421052631578,0.0186672228595265,W (+6),W (+6)
68.0,,2023-03-13,36-150,MIL,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,,102.0,5.368421052631579,0.0,111.9,5.889473684210526,0.0186672228595265,W (+11),W (+11)
69.0,40.0,2023-03-14,36-151,MIL,PHO,0,10.6,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.9,-4,1.0,1.0,1.0,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,1.0,56.0,2.9473684210526314,0.8999999999999998,77.1,4.057894736842105,0.0186672228595265,W (+5),W (+5)
70.0,41.0,2023-03-16,36-153,MIL,IND,0,13.316666666666666,3.0,5.0,.600,2.0,4.0,.500,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,8.0,4.5,-18,1.0,1.0,1.0,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,4.0,70.0,3.684210526315789,4.499999999999999,83.69999999999999,4.405263157894736,0.0186672228595265,L (-9),L (-9)
71.0,,2023-03-19,36-156,MIL,TOR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,,105.0,5.526315789473684,0.0,112.79999999999998,5.936842105263157,0.0186672228595265,W (+9),W (+9)
72.0,42.0,2023-03-22,36-159,MIL,SAS,0,12.0,1.0,2.0,.500,1.0,2.0,.500,0,0.0,,1.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,3.0,4.2,+8,0.0,0.0,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,7.0,79.0,4.157894736842105,4.2,97.20000000000002,5.115789473684211,0.0186672228595265,W (+12),W (+12)
73.0,43.0,2023-03-24,36-161,MIL,UTA,0,23.316666666666663,1.0,3.0,.333,0.0,2.0,.000,0,0.0,,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.9,+3,1.0,1.0,1.0,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,3.0,124.0,6.526315789473684,1.9000000000000008,129.70000000000002,6.826315789473685,0.0186672228595265,L (-16),L (-16)
74.0,44.0,2023-03-25,36-162,MIL,DEN,0,11.233333333333333,0.0,1.0,.000,0.0,1.0,.000,2,2.0,1.000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,-8,0.0,0.0,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,0.0,63.0,3.3157894736842106,1.2,72.89999999999999,3.8368421052631576,0.0186672228595265,W (+7),W (+7)
75.0,45.0,2023-03-27,36-164,MIL,DET,0,15.7,1.0,3.0,.333,0.0,2.0,.000,2,2.0,1.000,0.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,4.0,5.5,+8,1.0,1.0,1.0,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,5.0,72.0,3.789473684210526,4.700000000000001,90.1,4.742105263157894,0.0186672228595265,W (+36),W (+36)
76.0,46.0,2023-03-29,36-166,MIL,IND,0,20.35,3.0,4.0,.750,1.0,2.0,.500,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,6.0,+14,2.0,2.0,1.0,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,5.0,103.0,5.421052631578948,5.999999999999999,123.9,6.521052631578947,0.0186672228595265,W (+28),W (+28)
77.0,47.0,2023-03-30,36-167,MIL,BOS,0,15.716666666666669,2.0,5.0,.400,0.0,3.0,.000,0,0.0,,1.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,4.0,2.6,-8,2.0,2.0,1.0,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,3.0,32.0,1.6842105263157894,2.6,46.900000000000006,2.46842105263158,0.0186672228595265,L (-23),L (-23)
78.0,48.0,2023-04-02,36-170,MIL,PHI,0,1.4333333333333331,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-6,0.0,0.0,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,1.0,93.0,4.894736842105263,0.3,104.8,5.515789473684211,0.0186672228595265,W (+9),W (+9)
79.0,49.0,2023-04-04,36-172,MIL,WAS,0,29.58333333333333,3.0,4.0,.750,3.0,4.0,.750,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,7.6,+13,0.0,0.0,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,7.0,83.0,4.368421052631579,7.599999999999999,89.7,4.721052631578948,0.0186672228595265,W (+13),W (+13)
80.0,50.0,2023-04-05,36-173,MIL,CHI,0,30.35,3.0,7.0,.429,1.0,4.0,.250,0,0.0,,2.0,6.0,8.0,2.0,1.0,1.0,0.0,3.0,7.0,8.4,+5,3.0,2.0,0.6666666666666666,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,12.0,70.0,3.684210526315789,8.399999999999999,82.70000000000003,4.35263157894737,0.0186672228595265,L (-41),L (-41)
81.0,51.0,2023-04-07,36-175,MIL,MEM,0,6.216666666666667,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.7,-4,1.0,1.0,1.0,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,2.0,49.0,2.5789473684210527,1.6999999999999993,56.1,2.9526315789473685,0.0186672228595265,W (+13),W (+13)
