Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anthony Davis,Shared Games with Austin Reaves,Shared Games with Cole Swider,Shared Games with Damian Jones,Shared Games with Dennis Schröder,Shared Games with Juan Toscano-Anderson,Shared Games with Kendrick Nunn,Shared Games with Lonnie Walker IV,Shared Games with Matt Ryan,Shared Games with Max Christie,Shared Games with Patrick Beverley,Shared Games with Russell Westbrook,Shared Games with Scotty Pippen Jr.,Shared Games with Thomas Bryant,Shared Games with Troy Brown Jr.,Shared Games with Wenyen Gabriel,Anthony Davis,Austin Reaves,Cole Swider,Damian Jones,Dennis Schröder,Juan Toscano-Anderson,Kendrick Nunn,Lonnie Walker IV,Matt Ryan,Max Christie,Patrick Beverley,Russell Westbrook,Scotty Pippen Jr.,Sterling Brown,Thomas Bryant,Tristan Thompson,Troy Brown Jr.,Wenyen Gabriel,co_inf with Anthony Davis,co_inf with Austin Reaves,co_inf with Cole Swider,co_inf with Damian Jones,co_inf with Dennis Schröder,co_inf with Juan Toscano-Anderson,co_inf with Kendrick Nunn,co_inf with Lonnie Walker IV,co_inf with Matt Ryan,co_inf with Max Christie,co_inf with Patrick Beverley,co_inf with Russell Westbrook,co_inf with Scotty Pippen Jr.,co_inf with Sterling Brown,co_inf with Thomas Bryant,co_inf with Tristan Thompson,co_inf with Troy Brown Jr.,co_inf with Wenyen Gabriel,Shared Games with Davon Reed,Shared Games with D'Angelo Russell,Shared Games with Jarred Vanderbilt,Shared Games with Malik Beasley,Shared Games with Mo Bamba,D'Angelo Russell,Davon Reed,Jarred Vanderbilt,Malik Beasley,Mo Bamba,Onyeka Okongwu,Shaquille Harrison,co_inf with Davon Reed,co_inf with D'Angelo Russell,co_inf with Jarred Vanderbilt,co_inf with Malik Beasley,co_inf with Mo Bamba,co_inf with Onyeka Okongwu,co_inf with Shaquille Harrison,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
24.0,,2022-12-07,37-342,LAL,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,,45.0,2.142857142857143,0.0,63.8,3.038095238095238,0.1654870940882598,L (-14),L (-14)
25.0,18.0,2022-12-09,37-344,LAL,PHI,1.0,43.833333333333336,9.0,22.0,0.409,1.0,8.0,0.125,4.0,8.0,0.5,1.0,3.0,4.0,6.0,2.0,0.0,3.0,3.0,23.0,13.2,-10.0,14.0,8.0,0.5714285714285714,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,2.0,68.0,3.238095238095238,11.6,87.3,4.157142857142857,0.1654870940882598,L (-13),L (-13)
26.0,19.0,2022-12-11,37-346,LAL,DET,1.0,36.86666666666667,14.0,24.0,0.583,2.0,6.0,0.333,5.0,5.0,1.0,1.0,4.0,5.0,5.0,1.0,0.0,1.0,1.0,35.0,28.8,18.0,18.0,12.0,0.6666666666666666,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,16.0,91.0,4.333333333333333,26.80000000000001,94.20000000000002,4.485714285714287,0.1654870940882598,L (-11),L (-11)
27.0,20.0,2022-12-13,37-348,LAL,BOS,1.0,42.78333333333333,14.0,25.0,0.56,3.0,11.0,0.273,2.0,4.0,0.5,0.0,9.0,9.0,9.0,2.0,1.0,4.0,4.0,33.0,26.4,10.0,14.0,11.0,0.7857142857142857,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,21.0,80.0,3.809523809523809,25.6,77.60000000000001,3.695238095238096,0.1654870940882598,W (+7),W (+7)
28.0,21.0,2022-12-16,37-351,LAL,DEN,1.0,35.93333333333333,13.0,21.0,0.619,1.0,4.0,0.25,3.0,4.0,0.75,1.0,8.0,9.0,4.0,2.0,0.0,2.0,2.0,30.0,25.2,26.0,17.0,12.0,0.7058823529411765,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,18.0,76.0,3.619047619047619,24.0,80.79999999999998,3.847619047619047,0.1654870940882598,L (-4),L (-4)
29.0,22.0,2022-12-18,37-353,LAL,WAS,1.0,36.55,13.0,24.0,0.542,1.0,4.0,0.25,6.0,8.0,0.75,1.0,6.0,7.0,9.0,0.0,1.0,0.0,0.0,33.0,30.1,10.0,20.0,12.0,0.6,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,18.0,71.0,3.380952380952381,27.700000000000006,66.39999999999999,3.1619047619047613,0.1654870940882598,W (+18),W (+18)
30.0,,2022-12-19,37-354,LAL,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,,110.0,5.238095238095238,0.0,118.2,5.628571428571429,0.1654870940882598,W (+2),W (+2)
31.0,23.0,2022-12-21,37-356,LAL,SAC,1.0,34.0,11.0,21.0,0.524,0.0,4.0,0.0,9.0,10.0,0.9,0.0,6.0,6.0,11.0,0.0,2.0,2.0,0.0,31.0,29.2,-4.0,17.0,11.0,0.6470588235294118,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,17.0,50.0,2.380952380952381,25.59999999999999,45.99999999999999,2.1904761904761902,0.1654870940882598,L (-26),L (-26)
32.0,24.0,2022-12-23,37-358,LAL,CHO,1.0,33.93333333333333,15.0,23.0,0.652,4.0,8.0,0.5,0.0,2.0,0.0,0.0,2.0,2.0,8.0,1.0,0.0,3.0,2.0,34.0,26.5,-6.0,15.0,11.0,0.7333333333333333,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,17.0,68.0,3.238095238095238,26.500000000000004,62.69999999999999,2.9857142857142853,0.1654870940882598,L (-14),L (-14)
33.0,25.0,2022-12-25,37-360,LAL,DAL,1.0,34.333333333333336,13.0,23.0,0.565,0.0,4.0,0.0,12.0,12.0,1.0,0.0,6.0,6.0,5.0,0.0,0.0,2.0,2.0,38.0,29.6,2.0,19.0,13.0,0.6842105263157895,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,12.0,63.0,3.0,24.800000000000004,55.900000000000006,2.661904761904762,0.1654870940882598,L (-4),L (-4)
34.0,26.0,2022-12-27,37-362,LAL,ORL,1.0,31.166666666666668,12.0,24.0,0.5,0.0,7.0,0.0,4.0,5.0,0.8,2.0,5.0,7.0,5.0,1.0,1.0,4.0,1.0,28.0,19.3,8.0,17.0,12.0,0.7058823529411765,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,9.0,91.0,4.333333333333333,17.700000000000003,89.39999999999999,4.257142857142857,0.1654870940882598,L (-9),L (-9)
35.0,27.0,2022-12-28,37-363,LAL,MIA,1.0,33.5,10.0,18.0,0.556,2.0,5.0,0.4,5.0,5.0,1.0,0.0,9.0,9.0,6.0,0.0,0.0,6.0,4.0,27.0,17.7,-4.0,13.0,8.0,0.6153846153846154,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,13.0,53.0,2.523809523809524,15.700000000000005,61.2,2.9142857142857146,0.1654870940882598,W (+19),W (+19)
36.0,28.0,2022-12-30,38-000,LAL,ATL,1.0,39.65,18.0,27.0,0.667,4.0,6.0,0.667,7.0,9.0,0.778,2.0,8.0,10.0,9.0,0.0,1.0,5.0,0.0,47.0,40.3,12.0,21.0,14.0,0.6666666666666666,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,26.0,53.0,2.523809523809524,37.5,46.49999999999999,2.214285714285714,0.1654870940882598,L (-14),L (-14)
37.0,29.0,2023-01-02,38-003,LAL,CHO,1.0,39.55,16.0,26.0,0.615,0.0,5.0,0.0,11.0,15.0,0.733,0.0,11.0,11.0,6.0,1.0,0.0,3.0,1.0,43.0,34.7,9.0,21.0,16.0,0.7619047619047619,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,17.0,68.0,3.238095238095238,30.29999999999999,68.50000000000001,3.2619047619047628,0.1654870940882598,W (+9),W (+9)
38.0,,2023-01-04,38-005,LAL,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,,62.0,2.952380952380953,0.0,70.49999999999999,3.3571428571428563,0.1654870940882598,W (+6),W (+6)
39.0,30.0,2023-01-06,38-007,LAL,ATL,1.0,32.78333333333333,10.0,19.0,0.526,1.0,5.0,0.2,4.0,6.0,0.667,0.0,7.0,7.0,10.0,0.0,0.0,5.0,0.0,25.0,19.0,12.0,14.0,9.0,0.6428571428571429,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,12.0,67.0,3.1904761904761907,17.400000000000006,65.7,3.128571428571429,0.1654870940882598,W (+3),W (+3)
40.0,31.0,2023-01-07,38-008,LAL,SAC,1.0,37.71666666666667,14.0,28.0,0.5,1.0,6.0,0.167,8.0,9.0,0.889,1.0,7.0,8.0,7.0,1.0,0.0,4.0,2.0,37.0,26.5,15.0,22.0,13.0,0.5909090909090909,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,12.0,66.0,3.142857142857143,23.300000000000004,71.2,3.3904761904761904,0.1654870940882598,W (+16),W (+16)
41.0,,2023-01-09,38-010,LAL,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,,75.0,3.571428571428572,0.0,78.5,3.738095238095238,0.1654870940882598,W (+2),W (+2)
42.0,32.0,2023-01-12,38-013,LAL,DAL,1.0,46.75,9.0,28.0,0.321,0.0,7.0,0.0,6.0,10.0,0.6,6.0,10.0,16.0,9.0,2.0,0.0,3.0,0.0,24.0,18.9,-3.0,21.0,9.0,0.4285714285714285,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,10.0,89.0,4.238095238095238,16.499999999999996,60.899999999999984,2.8999999999999995,0.1654870940882598,,
43.0,33.0,2023-01-15,38-016,LAL,PHI,1.0,35.3,15.0,23.0,0.652,1.0,5.0,0.2,4.0,5.0,0.8,0.0,8.0,8.0,10.0,1.0,1.0,3.0,1.0,35.0,32.2,19.0,18.0,14.0,0.7777777777777778,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,24.0,54.0,2.571428571428572,30.6,56.1,2.671428571428572,0.1654870940882598,L (-13),L (-13)
44.0,34.0,2023-01-16,38-017,LAL,HOU,1.0,35.85,16.0,26.0,0.615,5.0,10.0,0.5,11.0,12.0,0.917,1.0,7.0,8.0,9.0,0.0,0.0,0.0,1.0,48.0,44.5,19.0,16.0,11.0,0.6875,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,27.0,45.0,2.142857142857143,40.1,52.0,2.4761904761904763,0.1654870940882598,L (-4),L (-4)
45.0,35.0,2023-01-18,38-019,LAL,SAC,1.0,36.5,11.0,25.0,0.44,2.0,9.0,0.222,8.0,9.0,0.889,0.0,8.0,8.0,9.0,1.0,1.0,1.0,0.0,32.0,27.9,-16.0,16.0,9.0,0.5625,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,16.0,66.0,3.142857142857143,24.7,67.69999999999999,3.2238095238095235,0.1654870940882598,L (-1),L (-1)
46.0,36.0,2023-01-20,38-021,LAL,MEM,1.0,36.53333333333333,8.0,21.0,0.381,1.0,5.0,0.2,6.0,7.0,0.857,2.0,7.0,9.0,6.0,2.0,2.0,3.0,4.0,23.0,17.6,9.0,16.0,7.0,0.4375,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,11.0,78.0,3.7142857142857135,15.199999999999996,63.99999999999999,3.0476190476190474,0.1654870940882598,W (+8),W (+8)
47.0,37.0,2023-01-22,38-023,LAL,POR,1.0,35.93333333333333,14.0,24.0,0.583,2.0,7.0,0.286,7.0,10.0,0.7,0.0,11.0,11.0,4.0,0.0,2.0,4.0,2.0,37.0,27.3,17.0,17.0,12.0,0.7058823529411765,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,16.0,58.0,2.761904761904762,24.5,65.1,3.1,0.1654870940882598,L (-5),L (-5)
48.0,38.0,2023-01-24,38-025,LAL,LAC,1.0,32.583333333333336,16.0,29.0,0.552,9.0,14.0,0.643,5.0,5.0,1.0,1.0,7.0,8.0,7.0,2.0,1.0,0.0,0.0,46.0,42.5,-14.0,15.0,7.0,0.4666666666666667,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,30.0,45.0,2.142857142857143,40.50000000000001,60.6,2.8857142857142857,0.1654870940882598,W (+1),W (+1)
