Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Al Horford,Shared Games with Blake Griffin,Shared Games with Derrick White,Shared Games with Grant Williams,Shared Games with Jaylen Brown,Shared Games with Jayson Tatum,Shared Games with Justin Jackson,Shared Games with Luke Kornet,Shared Games with Malcolm Brogdon,Shared Games with Marcus Smart,Shared Games with Mfiondu Kabengele,Shared Games with Noah Vonleh,Shared Games with Payton Pritchard,Shared Games with Robert Williams,Shared Games with Sam Hauser,Al Horford,Blake Griffin,Danilo Gallinari,Derrick White,Grant Williams,Jaylen Brown,Jayson Tatum,Justin Jackson,Luke Kornet,Malcolm Brogdon,Marcus Smart,Mfiondu Kabengele,Noah Vonleh,Payton Pritchard,Robert Williams,Sam Hauser,co_inf with Al Horford,co_inf with Blake Griffin,co_inf with Danilo Gallinari,co_inf with Derrick White,co_inf with Grant Williams,co_inf with Jaylen Brown,co_inf with Jayson Tatum,co_inf with Justin Jackson,co_inf with Luke Kornet,co_inf with Malcolm Brogdon,co_inf with Marcus Smart,co_inf with Mfiondu Kabengele,co_inf with Noah Vonleh,co_inf with Payton Pritchard,co_inf with Robert Williams,co_inf with Sam Hauser,Shared Games with Mike Muscala,AJ Griffin,Justin Champagnie,Mike Muscala,co_inf with AJ Griffin,co_inf with Justin Champagnie,co_inf with Mike Muscala,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
59.0,6.0,2023-02-15,20-135,BOS,DET,0,2.1166666666666667,1.0,3.0,.333,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,-3,2.0,1.0,0.5,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,-1.0,105.0,6.5625,0.3000000000000002,117.29999999999998,7.331249999999999,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+10),W (+10)
60.0,,2023-02-23,20-143,BOS,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,102.0,6.375,0.0,123.70000000000005,7.731250000000003,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,L (-6),L (-6)
61.0,,2023-02-25,20-145,BOS,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,76.0,4.75,0.0,82.49999999999999,5.156249999999999,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+18),W (+18)
62.0,,2023-02-27,20-147,BOS,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,51.0,3.1875,0.0,58.79999999999999,3.675,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+4),W (+4)
63.0,,2023-03-01,20-149,BOS,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,82.0,5.125,0.0,93.3,5.83125,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,,
64.0,,2023-03-03,20-151,BOS,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,72.0,4.5,0.0,77.09999999999998,4.818749999999999,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+3),W (+3)
65.0,,2023-03-05,20-153,BOS,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,79.0,4.9375,0.0,91.8,5.7375,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,L (-15),L (-15)
66.0,,2023-03-06,20-154,BOS,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,59.0,3.6875,0.0,73.20000000000002,4.575000000000001,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+4),W (+4)
67.0,7.0,2023-03-08,20-156,BOS,POR,0,4.216666666666667,1.0,3.0,.333,0.0,0.0,,0,0.0,,1.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,3.2,+2,3.0,1.0,0.3333333333333333,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,5.0,74.0,4.625,3.2,85.1,5.31875,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,L (-10),L (-10)
68.0,,2023-03-11,20-159,BOS,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,105.0,6.5625,0.0,115.1,7.19375,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,L (-2),L (-2)
69.0,,2023-03-13,20-161,BOS,HOU,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,60.0,3.75,0.0,76.89999999999999,4.80625,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,L (-4),L (-4)
70.0,,2023-03-15,20-163,BOS,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,59.0,3.6875,0.0,75.9,4.74375,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+22),W (+22)
71.0,8.0,2023-03-17,20-165,BOS,POR,0,0.7166666666666667,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,0.0,105.0,6.5625,0.0,121.7,7.60625,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+9),W (+9)
72.0,,2023-03-18,20-166,BOS,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,75.0,4.6875,0.0,89.6,5.6,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,L (-2),L (-2)
73.0,,2023-03-21,20-169,BOS,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,106.0,6.625,0.0,123.5,7.71875,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+2),W (+2)
74.0,9.0,2023-03-24,20-172,BOS,IND,0,2.033333333333333,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,+3,0.0,0.0,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,1.0,102.0,6.375,0.7,115.5,7.21875,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+14),W (+14)
75.0,10.0,2023-03-26,20-174,BOS,SAS,0,6.566666666666666,2.0,2.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,5.0,4.3,+11,1.0,1.0,1.0,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,5.0,101.0,6.3125,4.3,104.6,6.5375,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,L (-1),L (-1)
76.0,,2023-03-28,20-176,BOS,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,76.0,4.75,0.0,86.9,5.43125,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+23),W (+23)
77.0,,2023-03-30,20-178,BOS,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,111.0,6.9375,0.0,126.0,7.875,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+25),W (+25)
78.0,,2023-03-31,20-179,BOS,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,82.0,5.125,0.0,98.2,6.1375,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+44),W (+44)
79.0,,2023-04-04,20-183,BOS,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,72.0,4.5,0.0,83.99999999999999,5.249999999999999,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,L (-19),L (-19)
80.0,,2023-04-05,20-184,BOS,TOR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,63.0,3.9375,0.0,78.8,4.925,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+41),W (+41)
81.0,11.0,2023-04-07,20-186,BOS,TOR,0,3.533333333333333,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.4,-5,0.0,0.0,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,2.0,105.0,6.5625,1.4,114.90000000000003,7.181250000000002,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+8),W (+8)
82.0,12.0,2023-04-09,20-188,BOS,ATL,0,34.88333333333333,3.0,6.0,.500,1.0,3.0,.333,1,2.0,.500,1.0,2.0,3.0,3.0,0.0,2.0,2.0,1.0,8.0,7.0,-7,3.0,2.0,0.6666666666666666,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,6.0,72.0,4.5,6.599999999999998,77.20000000000002,4.825000000000001,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,L (-2),L (-2)
