Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Blake Wesley,Shared Games with Charles Bassey,Shared Games with Devin Vassell,Shared Games with Dominick Barlow,Shared Games with Doug McDermott,Shared Games with Isaiah Roby,Shared Games with Jakob Poeltl,Shared Games with Jeremy Sochan,Shared Games with Josh Richardson,Shared Games with Keita Bates-Diop,Shared Games with Keldon Johnson,Shared Games with Malaki Branham,Shared Games with Romeo Langford,Shared Games with Stanley Johnson,Shared Games with Tre Jones,Shared Games with Zach Collins,Alize Johnson,Blake Wesley,Charles Bassey,Devin Vassell,Dominick Barlow,Doug McDermott,Isaiah Roby,Jakob Poeltl,Jeremy Sochan,Jordan Hall,Josh Richardson,Joshua Primo,Keita Bates-Diop,Keldon Johnson,Malaki Branham,Romeo Langford,Stanley Johnson,Tre Jones,Zach Collins,co_inf with Alize Johnson,co_inf with Blake Wesley,co_inf with Charles Bassey,co_inf with Devin Vassell,co_inf with Dominick Barlow,co_inf with Doug McDermott,co_inf with Isaiah Roby,co_inf with Jakob Poeltl,co_inf with Jeremy Sochan,co_inf with Jordan Hall,co_inf with Josh Richardson,co_inf with Joshua Primo,co_inf with Keita Bates-Diop,co_inf with Keldon Johnson,co_inf with Malaki Branham,co_inf with Romeo Langford,co_inf with Stanley Johnson,co_inf with Tre Jones,co_inf with Zach Collins,Shared Games with Devonte' Graham,Shared Games with Julian Champagnie,Shared Games with Sandro Mamukelashvili,Devonte' Graham,Julian Champagnie,Justin Jackson,Khem Birch,Sandro Mamukelashvili,co_inf with Devonte' Graham,co_inf with Julian Champagnie,co_inf with Justin Jackson,co_inf with Khem Birch,co_inf with Sandro Mamukelashvili,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
16.0,8.0,2022-11-17,32-303,SAS,SAC,0,11.633333333333333,1.0,3.0,.333,0.0,2.0,.000,0,0.0,,0.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,1.8,-11,1.0,1.0,1.0,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,4.0,53.0,2.789473684210526,1.8000000000000005,64.80000000000001,3.410526315789474,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-18),L (-18)
17.0,,2022-11-19,32-305,SAS,LAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,50.0,2.631578947368421,0.0,57.2,3.0105263157894737,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-22),L (-22)
18.0,9.0,2022-11-20,32-306,SAS,LAL,1,21.416666666666668,3.0,6.0,.500,1.0,3.0,.333,0,0.0,,3.0,4.0,7.0,3.0,0.0,0.0,0.0,5.0,7.0,7.4,-10,3.0,2.0,0.6666666666666666,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,11.0,26.0,1.368421052631579,7.399999999999999,46.8,2.4631578947368418,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-31),L (-31)
19.0,10.0,2022-11-23,32-309,SAS,NOP,0,6.75,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.6,+5,1.0,1.0,1.0,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,3.0,45.0,2.3684210526315788,1.6000000000000003,65.80000000000001,3.4631578947368427,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-19),L (-19)
20.0,,2022-11-25,32-311,SAS,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,56.0,2.9473684210526314,0.0,66.2,3.4842105263157896,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-11),L (-11)
21.0,,2022-11-26,32-312,SAS,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,90.0,4.7368421052631575,0.0,97.3,5.121052631578947,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,,
22.0,,2022-11-30,32-316,SAS,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,72.0,3.789473684210526,0.0,88.19999999999997,4.642105263157894,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-5),L (-5)
23.0,,2022-12-02,32-318,SAS,NOP,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,68.0,3.5789473684210527,0.0,69.8,3.673684210526316,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-8),L (-8)
24.0,11.0,2022-12-04,32-320,SAS,PHO,0,13.433333333333334,2.0,5.0,.400,1.0,4.0,.250,0,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,3.0,2.0,5.0,0.4,-25,1.0,1.0,1.0,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,2.0,45.0,2.3684210526315788,0.4000000000000003,60.5,3.1842105263157894,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-18),L (-18)
25.0,,2022-12-08,32-324,SAS,HOU,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,71.0,3.736842105263158,0.0,86.00000000000001,4.526315789473685,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-38),L (-38)
26.0,,2022-12-10,32-326,SAS,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,63.0,3.3157894736842106,0.0,81.19999999999999,4.273684210526315,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,W (+9),W (+9)
27.0,,2022-12-12,32-328,SAS,CLE,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,51.0,2.6842105263157894,0.0,58.69999999999999,3.089473684210526,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,W (+4),W (+4)
28.0,12.0,2022-12-14,32-330,SAS,POR,0,24.23333333333333,2.0,7.0,.286,1.0,4.0,.250,0,0.0,,3.0,5.0,8.0,3.0,0.0,0.0,1.0,3.0,5.0,4.4,+4,3.0,1.0,0.3333333333333333,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,8.0,47.0,2.473684210526316,4.399999999999999,64.8,3.4105263157894736,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,W (+1),W (+1)
29.0,,2022-12-17,32-333,SAS,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,72.0,3.789473684210526,0.0,79.8,4.2,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-16),L (-16)
30.0,,2022-12-19,32-335,SAS,HOU,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,79.0,4.157894736842105,0.0,88.49999999999999,4.657894736842104,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-10),L (-10)
31.0,,2022-12-22,32-338,SAS,NOP,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,48.0,2.526315789473684,0.0,58.2,3.0631578947368423,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,W (+19),W (+19)
32.0,,2022-12-23,32-339,SAS,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,58.0,3.0526315789473686,0.0,76.69999999999999,4.036842105263157,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-9),L (-9)
33.0,,2022-12-26,32-342,SAS,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,59.0,3.1052631578947367,0.0,83.49999999999997,4.394736842105262,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-20),L (-20)
34.0,,2022-12-27,32-343,SAS,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,47.0,2.473684210526316,0.0,59.89999999999999,3.152631578947368,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,W (+4),W (+4)
35.0,,2022-12-29,32-345,SAS,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,48.0,2.526315789473684,0.0,66.7,3.5105263157894737,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-16),L (-16)
36.0,,2022-12-31,32-347,SAS,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,48.0,2.526315789473684,0.0,66.3,3.4894736842105263,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,W (+7),W (+7)
37.0,13.0,2023-01-02,32-349,SAS,BRK,0,9.683333333333334,2.0,4.0,.500,1.0,2.0,.500,0,0.0,,2.0,1.0,3.0,4.0,0.0,1.0,0.0,1.0,5.0,7.8,-7,2.0,1.0,0.5,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,9.0,31.0,1.631578947368421,7.799999999999999,41.19999999999999,2.168421052631578,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-1),L (-1)
38.0,,2023-01-04,32-351,SAS,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,35.0,1.8421052631578947,0.0,47.1,2.478947368421053,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-36),L (-36)
39.0,,2023-01-09,32-356,SAS,MEM,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,41.0,2.1578947368421053,0.0,59.399999999999984,3.126315789473684,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-3),L (-3)
