Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Gordon,Shared Games with Bones Hyland,Shared Games with Bruce Brown,Shared Games with Christian Braun,Shared Games with Davon Reed,Shared Games with DeAndre Jordan,Shared Games with Ish Smith,Shared Games with Jack White,Shared Games with Jeff Green,Shared Games with Kentavious Caldwell-Pope,Shared Games with Michael Porter Jr.,Shared Games with Nikola Jokić,Shared Games with Peyton Watson,Shared Games with Vlatko Čančar,Shared Games with Zeke Nnaji,Aaron Gordon,Bones Hyland,Bruce Brown,Christian Braun,Collin Gillespie,Davon Reed,DeAndre Jordan,Ish Smith,Jack White,Jeff Green,Kentavious Caldwell-Pope,Michael Porter Jr.,Nikola Jokić,Peyton Watson,Vlatko Čančar,Zeke Nnaji,co_inf with Aaron Gordon,co_inf with Bones Hyland,co_inf with Bruce Brown,co_inf with Christian Braun,co_inf with Collin Gillespie,co_inf with Davon Reed,co_inf with DeAndre Jordan,co_inf with Ish Smith,co_inf with Jack White,co_inf with Jeff Green,co_inf with Kentavious Caldwell-Pope,co_inf with Michael Porter Jr.,co_inf with Nikola Jokić,co_inf with Peyton Watson,co_inf with Vlatko Čančar,co_inf with Zeke Nnaji,Shared Games with Reggie Jackson,Shared Games with Thomas Bryant,Donovan Williams,Reggie Jackson,Thomas Bryant,co_inf with Reggie Jackson,co_inf with Donovan Williams,co_inf with Thomas Bryant,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
11.0,10.0,2022-11-09,25-259,DEN,IND,1.0,29.78333333333333,6.0,15.0,0.4,1.0,2.0,0.5,5.0,5.0,1.0,3.0,5.0,8.0,4.0,3.0,0.0,3.0,0.0,18.0,16.3,-3.0,13.0,5.0,0.3846153846153846,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,10.0,74.0,4.352941176470588,14.3,82.1,4.829411764705882,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+3),W (+3)
12.0,11.0,2022-11-11,25-261,DEN,BOS,1.0,34.7,6.0,17.0,0.353,1.0,5.0,0.2,1.0,2.0,0.5,0.0,4.0,4.0,10.0,0.0,0.0,0.0,2.0,14.0,11.5,-12.0,12.0,5.0,0.4166666666666667,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,9.0,53.0,3.117647058823529,11.099999999999998,73.99999999999999,4.352941176470587,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,L (-19),L (-19)
13.0,12.0,2022-11-13,25-263,DEN,CHI,1.0,32.166666666666664,9.0,18.0,0.5,2.0,6.0,0.333,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,23.0,15.6,10.0,12.0,7.0,0.5833333333333334,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,6.0,97.0,5.705882352941177,14.4,98.2,5.776470588235294,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+23),W (+23)
14.0,13.0,2022-11-16,25-266,DEN,NYK,1.0,32.516666666666666,7.0,20.0,0.35,3.0,7.0,0.429,4.0,4.0,1.0,0.0,9.0,9.0,6.0,1.0,1.0,3.0,1.0,21.0,15.0,-1.0,13.0,4.0,0.3076923076923077,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,11.0,50.0,2.9411764705882355,13.4,53.79999999999999,3.1647058823529406,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,L (-3),L (-3)
15.0,,2022-11-18,25-268,DEN,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,,56.0,3.294117647058824,0.0,70.4,4.141176470588236,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,L (-28),L (-28)
16.0,,2022-11-20,25-270,DEN,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,,63.0,3.7058823529411766,0.0,64.4,3.788235294117648,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+1),W (+1)
17.0,14.0,2022-11-22,25-272,DEN,DET,1.0,34.38333333333333,3.0,12.0,0.25,0.0,2.0,0.0,4.0,5.0,0.8,0.0,1.0,1.0,8.0,2.0,1.0,2.0,3.0,10.0,7.8,13.0,10.0,3.0,0.3,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,3.0,79.0,4.647058823529412,6.200000000000003,95.2,5.6000000000000005,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,L (-2),L (-2)
18.0,,2022-11-23,25-273,DEN,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,,104.0,6.117647058823529,0.0,129.79999999999998,7.6352941176470575,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+5),W (+5)
19.0,15.0,2022-11-25,25-275,DEN,LAC,1.0,33.6,9.0,21.0,0.429,3.0,9.0,0.333,0.0,0.0,,1.0,5.0,6.0,9.0,1.0,0.0,1.0,2.0,21.0,17.6,22.0,12.0,6.0,0.5,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,15.0,63.0,3.7058823529411766,17.6,78.4,4.611764705882353,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+10),W (+10)
20.0,16.0,2022-11-28,25-278,DEN,HOU,1.0,25.466666666666665,11.0,17.0,0.647,4.0,8.0,0.5,5.0,6.0,0.833,0.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,31.0,25.7,7.0,9.0,7.0,0.7777777777777778,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,15.0,94.0,5.529411764705882,23.700000000000006,96.8,5.694117647058824,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+16),W (+16)
21.0,17.0,2022-11-30,25-280,DEN,HOU,1.0,30.633333333333333,9.0,15.0,0.6,4.0,6.0,0.667,4.0,5.0,0.8,1.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,26.0,20.9,8.0,9.0,5.0,0.5555555555555556,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,12.0,81.0,4.764705882352941,19.3,82.6,4.858823529411764,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,,
22.0,18.0,2022-12-02,25-282,DEN,ATL,1.0,33.28333333333333,7.0,14.0,0.5,2.0,5.0,0.4,4.0,5.0,0.8,0.0,3.0,3.0,7.0,1.0,0.0,2.0,2.0,20.0,16.6,-1.0,9.0,5.0,0.5555555555555556,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,10.0,67.0,3.941176470588236,14.999999999999996,80.20000000000002,4.71764705882353,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+20),W (+20)
23.0,19.0,2022-12-04,25-284,DEN,NOP,1.0,32.63333333333333,6.0,17.0,0.353,3.0,8.0,0.375,3.0,4.0,0.75,0.0,4.0,4.0,5.0,0.0,2.0,3.0,2.0,18.0,10.4,-7.0,9.0,3.0,0.3333333333333333,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,5.0,72.0,4.235294117647059,9.199999999999998,84.10000000000001,4.947058823529412,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,L (-8),L (-8)
24.0,20.0,2022-12-06,25-286,DEN,DAL,1.0,30.3,2.0,11.0,0.182,0.0,5.0,0.0,7.0,9.0,0.778,0.0,2.0,2.0,5.0,1.0,0.0,2.0,5.0,11.0,4.4,15.0,6.0,2.0,0.3333333333333333,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,-3.0,56.0,3.294117647058824,1.5999999999999996,71.6,4.211764705882352,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,L (-15),L (-15)
25.0,21.0,2022-12-08,25-288,DEN,POR,1.0,35.25,8.0,21.0,0.381,3.0,10.0,0.3,2.0,3.0,0.667,2.0,3.0,5.0,8.0,1.0,0.0,2.0,0.0,21.0,16.0,16.0,11.0,5.0,0.4545454545454545,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,9.0,64.0,3.764705882352941,15.199999999999996,76.7,4.511764705882353,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,L (-1),L (-1)
