Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bismack Biyombo,Shared Games with Cameron Johnson,Shared Games with Cameron Payne,Shared Games with Chris Paul,Shared Games with Damion Lee,Shared Games with Dario ?ari?,Shared Games with Deandre Ayton,Shared Games with Devin Booker,Shared Games with Duane Washington Jr.,Shared Games with Ish Wainright,Shared Games with Jock Landale,Shared Games with Josh Okogie,Shared Games with Landry Shamet,Shared Games with Torrey Craig,Bismack Biyombo,Cameron Johnson,Cameron Payne,Chris Paul,Damion Lee,Dario ?ari?,Deandre Ayton,Devin Booker,Duane Washington Jr.,Ish Wainright,Jae Crowder,Jock Landale,Josh Okogie,Landry Shamet,Torrey Craig,co_inf with Bismack Biyombo,co_inf with Cameron Johnson,co_inf with Cameron Payne,co_inf with Chris Paul,co_inf with Damion Lee,co_inf with Deandre Ayton,co_inf with Devin Booker,co_inf with Duane Washington Jr.,co_inf with Ish Wainright,co_inf with Jae Crowder,co_inf with Jock Landale,co_inf with Josh Okogie,co_inf with Landry Shamet,co_inf with Torrey Craig,Shared Games with Ben Simmons,Shared Games with Cam Thomas,Shared Games with David Duke Jr.,Shared Games with Day'Ron Sharpe,Shared Games with Dorian Finney-Smith,Shared Games with Dru Smith,Shared Games with Edmond Sumner,Shared Games with Joe Harris,Shared Games with Moses Brown,Shared Games with Nerlens Noel,Shared Games with Nic Claxton,Shared Games with Patty Mills,Shared Games with Royce O'Neale,Shared Games with Seth Curry,Shared Games with Spencer Dinwiddie,Shared Games with Yuta Watanabe,Alondes Williams,Ben Simmons,Bogdan Bogdanović,Cam Thomas,David Duke Jr.,Day'Ron Sharpe,Dorian Finney-Smith,Dru Smith,Edmond Sumner,Joe Harris,Moses Brown,Nerlens Noel,Nic Claxton,Patty Mills,Payton Pritchard,RaiQuan Gray,Royce O'Neale,Seth Curry,Spencer Dinwiddie,Yuta Watanabe,co_inf with Alondes Williams,co_inf with Ben Simmons,co_inf with Bogdan Bogdanović,co_inf with Cam Thomas,co_inf with David Duke Jr.,co_inf with Day'Ron Sharpe,co_inf with Dorian Finney-Smith,co_inf with Dru Smith,co_inf with Edmond Sumner,co_inf with Joe Harris,co_inf with Moses Brown,co_inf with Nerlens Noel,co_inf with Nic Claxton,co_inf with Patty Mills,co_inf with Payton Pritchard,co_inf with RaiQuan Gray,co_inf with Royce O'Neale,co_inf with Seth Curry,co_inf with Spencer Dinwiddie,co_inf with Yuta Watanabe,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
14.0,14.0,2022/11/16,26-078,PHO,GSW,1.0,41.78333333333333,6.0,11.0,0.545,5.0,8.0,0.625,6.0,6.0,1.0,2.0,7.0,9.0,9.0,1.0,0.0,2.0,3.0,23.0,25.3,23.0,3.0,1.0,0.333333333,43,42,28,35,56,37,47,30,31,38,47,46,30,53,61,42.0,48,59,74,57,67,53,31,60,18,69,72,40,79,0.7049180327868853,1.0,0.5833333333333334,0.5932203389830508,0.7567567567567568,0.7014925373134329,0.5660377358490566,1.0,0.6333333333333333,0.0,0.6811594202898551,0.6388888888888888,0.75,0.6708860759493671,1,17,7,16,25,3,7,24,2,3,23,4,22,22,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3787878787878788,0.2,0.1320754716981132,0.3243243243243243,0.0555555555555555,0.1764705882352941,0.3026315789473684,0.1,0.0,0.0,0.2894736842105263,0.360655737704918,0.3164556962025316,0.2586206896551724,30,23.0,57.0,1.9,22.899999999999995,70.6,2.353333333333333,0.1035518832492756,W (+11),W (+11)
15.0,15.0,2022/11/18,26-080,PHO,UTA,1.0,34.78333333333333,6.0,12.0,0.5,0.0,2.0,0.0,1.0,2.0,0.5,0.0,6.0,6.0,2.0,2.0,3.0,2.0,3.0,13.0,10.7,0.0,10.0,6.0,0.6,43,42,28,35,56,37,47,30,31,38,47,46,30,53,61,42.0,48,59,74,57,67,53,31,60,18,69,72,40,79,0.7049180327868853,1.0,0.5833333333333334,0.5932203389830508,0.7567567567567568,0.7014925373134329,0.5660377358490566,1.0,0.6333333333333333,0.0,0.6811594202898551,0.6388888888888888,0.75,0.6708860759493671,1,17,7,16,25,3,7,24,2,3,23,4,22,22,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3787878787878788,0.2,0.1320754716981132,0.3243243243243243,0.0555555555555555,0.1764705882352941,0.3026315789473684,0.1,0.0,0.0,0.2894736842105263,0.360655737704918,0.3164556962025316,0.2586206896551724,30,10.0,74.0,2.466666666666667,10.299999999999995,93.0,3.1,0.1035518832492756,L (-1),L (-1)
16.0,16.0,2022/11/20,26-082,PHO,NYK,1.0,32.63333333333333,6.0,11.0,0.545,1.0,3.0,0.333,0.0,0.0,,1.0,5.0,6.0,5.0,2.0,1.0,1.0,1.0,13.0,14.7,16.0,8.0,5.0,0.625,43,42,28,35,56,37,47,30,31,38,47,46,30,53,61,42.0,48,59,74,57,67,53,31,60,18,69,72,40,79,0.7049180327868853,1.0,0.5833333333333334,0.5932203389830508,0.7567567567567568,0.7014925373134329,0.5660377358490566,1.0,0.6333333333333333,0.0,0.6811594202898551,0.6388888888888888,0.75,0.6708860759493671,1,17,7,16,25,3,7,24,2,3,23,4,22,22,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3787878787878788,0.2,0.1320754716981132,0.3243243243243243,0.0555555555555555,0.1764705882352941,0.3026315789473684,0.1,0.0,0.0,0.2894736842105263,0.360655737704918,0.3164556962025316,0.2586206896551724,30,15.0,76.0,2.533333333333333,14.7,69.89999999999998,2.329999999999999,0.1035518832492756,W (+21),W (+21)
17.0,17.0,2022/11/22,26-084,PHO,LAL,1.0,41.4,10.0,17.0,0.588,5.0,7.0,0.714,0.0,0.0,,0.0,6.0,6.0,3.0,1.0,1.0,0.0,3.0,25.0,21.5,6.0,10.0,5.0,0.5,43,42,28,35,56,37,47,30,31,38,47,46,30,53,61,42.0,48,59,74,57,67,53,31,60,18,69,72,40,79,0.7049180327868853,1.0,0.5833333333333334,0.5932203389830508,0.7567567567567568,0.7014925373134329,0.5660377358490566,1.0,0.6333333333333333,0.0,0.6811594202898551,0.6388888888888888,0.75,0.6708860759493671,1,17,7,16,25,3,7,24,2,3,23,4,22,22,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3787878787878788,0.2,0.1320754716981132,0.3243243243243243,0.0555555555555555,0.1764705882352941,0.3026315789473684,0.1,0.0,0.0,0.2894736842105263,0.360655737704918,0.3164556962025316,0.2586206896551724,30,19.0,99.0,3.3,21.500000000000004,96.09999999999998,3.2033333333333327,0.1035518832492756,W (+10),W (+10)
18.0,18.0,2022/11/25,26-087,PHO,DET,1.0,34.666666666666664,6.0,17.0,0.353,3.0,6.0,0.5,0.0,0.0,,1.0,1.0,2.0,2.0,2.0,0.0,1.0,4.0,15.0,7.3,3.0,11.0,3.0,0.272727273,43,42,28,35,56,37,47,30,31,38,47,46,30,53,61,42.0,48,59,74,57,67,53,31,60,18,69,72,40,79,0.7049180327868853,1.0,0.5833333333333334,0.5932203389830508,0.7567567567567568,0.7014925373134329,0.5660377358490566,1.0,0.6333333333333333,0.0,0.6811594202898551,0.6388888888888888,0.75,0.6708860759493671,1,17,7,16,25,3,7,24,2,3,23,4,22,22,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3787878787878788,0.2,0.1320754716981132,0.3243243243243243,0.0555555555555555,0.1764705882352941,0.3026315789473684,0.1,0.0,0.0,0.2894736842105263,0.360655737704918,0.3164556962025316,0.2586206896551724,30,3.0,77.0,2.566666666666667,7.299999999999999,78.5,2.6166666666666667,0.1035518832492756,W (+6),W (+6)
19.0,19.0,2022/11/26,26-088,PHO,UTA,1.0,40.88333333333333,7.0,10.0,0.7,0.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,2.0,16.0,14.3,3.0,9.0,7.0,0.777777778,43,42,28,35,56,37,47,30,31,38,47,46,30,53,61,42.0,48,59,74,57,67,53,31,60,18,69,72,40,79,0.7049180327868853,1.0,0.5833333333333334,0.5932203389830508,0.7567567567567568,0.7014925373134329,0.5660377358490566,1.0,0.6333333333333333,0.0,0.6811594202898551,0.6388888888888888,0.75,0.6708860759493671,1,17,7,16,25,3,7,24,2,3,23,4,22,22,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3787878787878788,0.2,0.1320754716981132,0.3243243243243243,0.0555555555555555,0.1764705882352941,0.3026315789473684,0.1,0.0,0.0,0.2894736842105263,0.360655737704918,0.3164556962025316,0.2586206896551724,30,10.0,90.0,3.0,13.499999999999996,99.7,3.3233333333333333,0.1035518832492756,W (+1),W (+1)
20.0,20.0,2022/11/28,26-090,PHO,SAC,1.0,40.48333333333333,6.0,14.0,0.429,1.0,6.0,0.167,0.0,1.0,0.0,2.0,6.0,8.0,7.0,3.0,3.0,2.0,0.0,13.0,16.4,-3.0,8.0,5.0,0.625,43,42,28,35,56,37,47,30,31,38,47,46,30,53,61,42.0,48,59,74,57,67,53,31,60,18,69,72,40,79,0.7049180327868853,1.0,0.5833333333333334,0.5932203389830508,0.7567567567567568,0.7014925373134329,0.5660377358490566,1.0,0.6333333333333333,0.0,0.6811594202898551,0.6388888888888888,0.75,0.6708860759493671,1,17,7,16,25,3,7,24,2,3,23,4,22,22,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3787878787878788,0.2,0.1320754716981132,0.3243243243243243,0.0555555555555555,0.1764705882352941,0.3026315789473684,0.1,0.0,0.0,0.2894736842105263,0.360655737704918,0.3164556962025316,0.2586206896551724,30,17.0,60.0,2.0,16.400000000000006,61.20000000000001,2.0400000000000005,0.1035518832492756,W (+5),W (+5)
21.0,21.0,2022/11/30,26-092,PHO,CHI,1.0,38.41666666666666,3.0,13.0,0.231,0.0,4.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,0.0,2.0,0.0,3.0,8.0,4.4,13.0,9.0,3.0,0.333333333,43,42,28,35,56,37,47,30,31,38,47,46,30,53,61,42.0,48,59,74,57,67,53,31,60,18,69,72,40,79,0.7049180327868853,1.0,0.5833333333333334,0.5932203389830508,0.7567567567567568,0.7014925373134329,0.5660377358490566,1.0,0.6333333333333333,0.0,0.6811594202898551,0.6388888888888888,0.75,0.6708860759493671,1,17,7,16,25,3,7,24,2,3,23,4,22,22,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3787878787878788,0.2,0.1320754716981132,0.3243243243243243,0.0555555555555555,0.1764705882352941,0.3026315789473684,0.1,0.0,0.0,0.2894736842105263,0.360655737704918,0.3164556962025316,0.2586206896551724,30,2.0,56.0,1.8666666666666667,3.6,61.09999999999999,2.036666666666666,0.1035518832492756,,
22.0,22.0,2022/12/2,26-094,PHO,HOU,1.0,36.516666666666666,8.0,16.0,0.5,3.0,7.0,0.429,3.0,3.0,1.0,2.0,6.0,8.0,2.0,1.0,0.0,3.0,5.0,22.0,14.6,4.0,9.0,5.0,0.555555556,43,42,28,35,56,37,47,30,31,38,47,46,30,53,61,42.0,48,59,74,57,67,53,31,60,18,69,72,40,79,0.7049180327868853,1.0,0.5833333333333334,0.5932203389830508,0.7567567567567568,0.7014925373134329,0.5660377358490566,1.0,0.6333333333333333,0.0,0.6811594202898551,0.6388888888888888,0.75,0.6708860759493671,1,17,7,16,25,3,7,24,2,3,23,4,22,22,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3787878787878788,0.2,0.1320754716981132,0.3243243243243243,0.0555555555555555,0.1764705882352941,0.3026315789473684,0.1,0.0,0.0,0.2894736842105263,0.360655737704918,0.3164556962025316,0.2586206896551724,30,11.0,60.0,2.0,13.4,52.5,1.75,0.1035518832492756,W (+19),W (+19)
23.0,23.0,2022/12/4,26-096,PHO,SAS,1.0,25.53333333333333,7.0,11.0,0.636,6.0,7.0,0.857,0.0,0.0,,1.0,3.0,4.0,3.0,0.0,0.0,0.0,2.0,20.0,18.0,30.0,4.0,1.0,0.25,43,42,28,35,56,37,47,30,31,38,47,46,30,53,61,42.0,48,59,74,57,67,53,31,60,18,69,72,40,79,0.7049180327868853,1.0,0.5833333333333334,0.5932203389830508,0.7567567567567568,0.7014925373134329,0.5660377358490566,1.0,0.6333333333333333,0.0,0.6811594202898551,0.6388888888888888,0.75,0.6708860759493671,1,17,7,16,25,3,7,24,2,3,23,4,22,22,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3787878787878788,0.2,0.1320754716981132,0.3243243243243243,0.0555555555555555,0.1764705882352941,0.3026315789473684,0.1,0.0,0.0,0.2894736842105263,0.360655737704918,0.3164556962025316,0.2586206896551724,30,16.0,49.0,1.6333333333333333,18.0,46.99999999999999,1.5666666666666664,0.1035518832492756,L (-1),L (-1)
24.0,24.0,2022/12/5,26-097,PHO,DAL,1.0,29.58333333333333,4.0,11.0,0.364,2.0,6.0,0.333,3.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,13.0,7.5,-14.0,5.0,2.0,0.4,43,42,28,35,56,37,47,30,31,38,47,46,30,53,61,42.0,48,59,74,57,67,53,31,60,18,69,72,40,79,0.7049180327868853,1.0,0.5833333333333334,0.5932203389830508,0.7567567567567568,0.7014925373134329,0.5660377358490566,1.0,0.6333333333333333,0.0,0.6811594202898551,0.6388888888888888,0.75,0.6708860759493671,1,17,7,16,25,3,7,24,2,3,23,4,22,22,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3787878787878788,0.2,0.1320754716981132,0.3243243243243243,0.0555555555555555,0.1764705882352941,0.3026315789473684,0.1,0.0,0.0,0.2894736842105263,0.360655737704918,0.3164556962025316,0.2586206896551724,30,2.0,72.0,2.4,6.299999999999998,81.5,2.716666666666667,0.1035518832492756,W (+38),W (+38)
25.0,25.0,2022/12/7,26-099,PHO,BOS,1.0,27.666666666666668,2.0,12.0,0.167,0.0,5.0,0.0,0.0,0.0,,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,4.0,-2.7,-33.0,7.0,2.0,0.285714286,43,42,28,35,56,37,47,30,31,38,47,46,30,53,61,42.0,48,59,74,57,67,53,31,60,18,69,72,40,79,0.7049180327868853,1.0,0.5833333333333334,0.5932203389830508,0.7567567567567568,0.7014925373134329,0.5660377358490566,1.0,0.6333333333333333,0.0,0.6811594202898551,0.6388888888888888,0.75,0.6708860759493671,1,17,7,16,25,3,7,24,2,3,23,4,22,22,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3787878787878788,0.2,0.1320754716981132,0.3243243243243243,0.0555555555555555,0.1764705882352941,0.3026315789473684,0.1,0.0,0.0,0.2894736842105263,0.360655737704918,0.3164556962025316,0.2586206896551724,30,-5.0,50.0,1.6666666666666667,-2.699999999999999,52.8,1.76,0.1035518832492756,L (-19),L (-19)
26.0,26.0,2022/12/9,26-101,PHO,NOP,1.0,35.266666666666666,4.0,12.0,0.333,3.0,5.0,0.6,0.0,0.0,,2.0,3.0,5.0,3.0,2.0,0.0,1.0,5.0,11.0,7.6,-7.0,7.0,1.0,0.142857143,43,42,28,35,56,37,47,30,31,38,47,46,30,53,61,42.0,48,59,74,57,67,53,31,60,18,69,72,40,79,0.7049180327868853,1.0,0.5833333333333334,0.5932203389830508,0.7567567567567568,0.7014925373134329,0.5660377358490566,1.0,0.6333333333333333,0.0,0.6811594202898551,0.6388888888888888,0.75,0.6708860759493671,1,17,7,16,25,3,7,24,2,3,23,4,22,22,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3787878787878788,0.2,0.1320754716981132,0.3243243243243243,0.0555555555555555,0.1764705882352941,0.3026315789473684,0.1,0.0,0.0,0.2894736842105263,0.360655737704918,0.3164556962025316,0.2586206896551724,30,8.0,86.0,2.8666666666666667,7.600000000000001,103.9,3.4633333333333334,0.1035518832492756,L (-27),L (-27)
27.0,27.0,2022/12/11,26-103,PHO,NOP,1.0,44.56666666666667,10.0,23.0,0.435,5.0,13.0,0.385,2.0,2.0,1.0,3.0,2.0,5.0,3.0,2.0,0.0,1.0,1.0,27.0,20.3,-9.0,10.0,5.0,0.5,43,42,28,35,56,37,47,30,31,38,47,46,30,53,61,42.0,48,59,74,57,67,53,31,60,18,69,72,40,79,0.7049180327868853,1.0,0.5833333333333334,0.5932203389830508,0.7567567567567568,0.7014925373134329,0.5660377358490566,1.0,0.6333333333333333,0.0,0.6811594202898551,0.6388888888888888,0.75,0.6708860759493671,1,17,7,16,25,3,7,24,2,3,23,4,22,22,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3787878787878788,0.2,0.1320754716981132,0.3243243243243243,0.0555555555555555,0.1764705882352941,0.3026315789473684,0.1,0.0,0.0,0.2894736842105263,0.360655737704918,0.3164556962025316,0.2586206896551724,30,11.0,85.0,2.833333333333333,19.500000000000007,83.9,2.796666666666667,0.1035518832492756,L (-11),L (-11)
28.0,28.0,2022/12/13,26-105,PHO,HOU,1.0,38.06666666666667,4.0,24.0,0.167,2.0,10.0,0.2,8.0,8.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,1.0,3.0,18.0,6.0,-14.0,14.0,2.0,0.142857143,43,42,28,35,56,37,47,30,31,38,47,46,30,53,61,42.0,48,59,74,57,67,53,31,60,18,69,72,40,79,0.7049180327868853,1.0,0.5833333333333334,0.5932203389830508,0.7567567567567568,0.7014925373134329,0.5660377358490566,1.0,0.6333333333333333,0.0,0.6811594202898551,0.6388888888888888,0.75,0.6708860759493671,1,17,7,16,25,3,7,24,2,3,23,4,22,22,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3787878787878788,0.2,0.1320754716981132,0.3243243243243243,0.0555555555555555,0.1764705882352941,0.3026315789473684,0.1,0.0,0.0,0.2894736842105263,0.360655737704918,0.3164556962025316,0.2586206896551724,30,-7.0,69.0,2.3,2.8000000000000025,96.1,3.203333333333333,0.1035518832492756,L (-5),L (-5)
29.0,29.0,2022/12/15,26-107,PHO,LAC,1.0,39.11666666666667,11.0,18.0,0.611,2.0,5.0,0.4,3.0,4.0,0.75,1.0,5.0,6.0,0.0,1.0,2.0,1.0,1.0,27.0,21.6,8.0,13.0,9.0,0.692307692,43,42,28,35,56,37,47,30,31,38,47,46,30,53,61,42.0,48,59,74,57,67,53,31,60,18,69,72,40,79,0.7049180327868853,1.0,0.5833333333333334,0.5932203389830508,0.7567567567567568,0.7014925373134329,0.5660377358490566,1.0,0.6333333333333333,0.0,0.6811594202898551,0.6388888888888888,0.75,0.6708860759493671,1,17,7,16,25,3,7,24,2,3,23,4,22,22,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3787878787878788,0.2,0.1320754716981132,0.3243243243243243,0.0555555555555555,0.1764705882352941,0.3026315789473684,0.1,0.0,0.0,0.2894736842105263,0.360655737704918,0.3164556962025316,0.2586206896551724,30,13.0,54.0,1.8,20.4,57.69999999999999,1.923333333333333,0.1035518832492756,L (-14),L (-14)
30.0,30.0,2022/12/17,26-109,PHO,NOP,1.0,37.23333333333333,5.0,13.0,0.385,3.0,9.0,0.333,2.0,2.0,1.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,15.0,13.2,11.0,4.0,2.0,0.5,43,42,28,35,56,37,47,30,31,38,47,46,30,53,61,42.0,48,59,74,57,67,53,31,60,18,69,72,40,79,0.7049180327868853,1.0,0.5833333333333334,0.5932203389830508,0.7567567567567568,0.7014925373134329,0.5660377358490566,1.0,0.6333333333333333,0.0,0.6811594202898551,0.6388888888888888,0.75,0.6708860759493671,1,17,7,16,25,3,7,24,2,3,23,4,22,22,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3787878787878788,0.2,0.1320754716981132,0.3243243243243243,0.0555555555555555,0.1764705882352941,0.3026315789473684,0.1,0.0,0.0,0.2894736842105263,0.360655737704918,0.3164556962025316,0.2586206896551724,30,8.0,73.0,2.433333333333333,12.399999999999997,69.4,2.313333333333333,0.1035518832492756,W (+16),W (+16)
31.0,31.0,2022/12/19,26-111,PHO,LAL,1.0,30.433333333333334,7.0,16.0,0.438,2.0,6.0,0.333,4.0,5.0,0.8,0.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,20.0,11.4,18.0,10.0,5.0,0.5,43,42,28,35,56,37,47,30,31,38,47,46,30,53,61,42.0,48,59,74,57,67,53,31,60,18,69,72,40,79,0.7049180327868853,1.0,0.5833333333333334,0.5932203389830508,0.7567567567567568,0.7014925373134329,0.5660377358490566,1.0,0.6333333333333333,0.0,0.6811594202898551,0.6388888888888888,0.75,0.6708860759493671,1,17,7,16,25,3,7,24,2,3,23,4,22,22,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3787878787878788,0.2,0.1320754716981132,0.3243243243243243,0.0555555555555555,0.1764705882352941,0.3026315789473684,0.1,0.0,0.0,0.2894736842105263,0.360655737704918,0.3164556962025316,0.2586206896551724,30,2.0,83.0,2.7666666666666666,9.8,74.8,2.493333333333333,0.1035518832492756,W (+4),W (+4)
32.0,32.0,2022/12/20,26-112,PHO,WAS,1.0,39.46666666666667,4.0,11.0,0.364,1.0,4.0,0.25,1.0,2.0,0.5,1.0,2.0,3.0,3.0,0.0,0.0,4.0,3.0,10.0,1.7,-6.0,7.0,3.0,0.428571429,43,42,28,35,56,37,47,30,31,38,47,46,30,53,61,42.0,48,59,74,57,67,53,31,60,18,69,72,40,79,0.7049180327868853,1.0,0.5833333333333334,0.5932203389830508,0.7567567567567568,0.7014925373134329,0.5660377358490566,1.0,0.6333333333333333,0.0,0.6811594202898551,0.6388888888888888,0.75,0.6708860759493671,1,17,7,16,25,3,7,24,2,3,23,4,22,22,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3787878787878788,0.2,0.1320754716981132,0.3243243243243243,0.0555555555555555,0.1764705882352941,0.3026315789473684,0.1,0.0,0.0,0.2894736842105263,0.360655737704918,0.3164556962025316,0.2586206896551724,30,-1.0,104.0,3.466666666666667,1.299999999999999,115.0,3.8333333333333335,0.1035518832492756,W (+26),W (+26)
33.0,33.0,2022/12/23,26-115,PHO,MEM,1.0,28.183333333333334,2.0,7.0,0.286,0.0,2.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,3.0,0.0,0.0,2.0,4.0,5.0,-0.4,-18.0,5.0,2.0,0.4,43,42,28,35,56,37,47,30,31,38,47,46,30,53,61,42.0,48,59,74,57,67,53,31,60,18,69,72,40,79,0.7049180327868853,1.0,0.5833333333333334,0.5932203389830508,0.7567567567567568,0.7014925373134329,0.5660377358490566,1.0,0.6333333333333333,0.0,0.6811594202898551,0.6388888888888888,0.75,0.6708860759493671,1,17,7,16,25,3,7,24,2,3,23,4,22,22,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3787878787878788,0.2,0.1320754716981132,0.3243243243243243,0.0555555555555555,0.1764705882352941,0.3026315789473684,0.1,0.0,0.0,0.2894736842105263,0.360655737704918,0.3164556962025316,0.2586206896551724,30,-1.0,71.0,2.3666666666666667,-0.7999999999999994,81.59999999999998,2.72,0.1035518832492756,L (-3),L (-3)
