Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bismack Biyombo,Shared Games with Cameron Payne,Shared Games with Chris Paul,Shared Games with Damion Lee,Shared Games with Dario Šarić,Shared Games with Deandre Ayton,Shared Games with Devin Booker,Shared Games with Duane Washington Jr.,Shared Games with Ish Wainright,Shared Games with Jock Landale,Shared Games with Josh Okogie,Shared Games with Landry Shamet,Shared Games with Mikal Bridges,Shared Games with Torrey Craig,Bismack Biyombo,Cameron Payne,Chris Paul,Damion Lee,Dario Šarić,Deandre Ayton,Devin Booker,Duane Washington Jr.,Ish Wainright,Jae Crowder,Jock Landale,Josh Okogie,Landry Shamet,Mikal Bridges,Torrey Craig,co_inf with Bismack Biyombo,co_inf with Cameron Payne,co_inf with Chris Paul,co_inf with Damion Lee,co_inf with Dario Šarić,co_inf with Deandre Ayton,co_inf with Devin Booker,co_inf with Duane Washington Jr.,co_inf with Ish Wainright,co_inf with Jae Crowder,co_inf with Jock Landale,co_inf with Josh Okogie,co_inf with Landry Shamet,co_inf with Mikal Bridges,co_inf with Torrey Craig,Shared Games with Kevin Durant,Shared Games with T.J. Warren,Shared Games with Ben Simmons,Shared Games with Cam Thomas,Shared Games with David Duke Jr.,Shared Games with Day'Ron Sharpe,Shared Games with Dorian Finney-Smith,Shared Games with Dru Smith,Shared Games with Edmond Sumner,Shared Games with Joe Harris,Shared Games with Moses Brown,Shared Games with Nerlens Noel,Shared Games with Nic Claxton,Shared Games with Patty Mills,Shared Games with Royce O'Neale,Shared Games with Seth Curry,Shared Games with Spencer Dinwiddie,Shared Games with Yuta Watanabe,Alondes Williams,Ben Simmons,Bogdan Bogdanović,Cam Thomas,David Duke Jr.,Day'Ron Sharpe,Dorian Finney-Smith,Dru Smith,Edmond Sumner,Joe Harris,Moses Brown,Nerlens Noel,Nic Claxton,Patty Mills,Payton Pritchard,RaiQuan Gray,Royce O'Neale,Seth Curry,Spencer Dinwiddie,Yuta Watanabe,co_inf with Alondes Williams,co_inf with Ben Simmons,co_inf with Bogdan Bogdanović,co_inf with Cam Thomas,co_inf with David Duke Jr.,co_inf with Day'Ron Sharpe,co_inf with Dorian Finney-Smith,co_inf with Dru Smith,co_inf with Edmond Sumner,co_inf with Joe Harris,co_inf with Moses Brown,co_inf with Nerlens Noel,co_inf with Nic Claxton,co_inf with Patty Mills,co_inf with Payton Pritchard,co_inf with RaiQuan Gray,co_inf with Royce O'Neale,co_inf with Seth Curry,co_inf with Spencer Dinwiddie,co_inf with Yuta Watanabe,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
11.0,,2022-11-09,26-251,PHO,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13,7,16,17,12,13,9,6,8,15,13,6,42,17,61.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.2131147540983606,0.1458333333333333,0.2711864406779661,0.2297297297297297,0.2105263157894736,0.1940298507462686,0.1698113207547169,0.1935483870967742,0.1333333333333333,0.0,0.217391304347826,0.1805555555555555,0.15,0.5060240963855421,0.2151898734177215,10,10,1,17,7,16,24,3,7,23,2,3,22,4,21,21,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3636363636363636,0.2,0.1320754716981132,0.3108108108108108,0.0555555555555555,0.1764705882352941,0.2894736842105263,0.1,0.0,0.0,0.2763157894736842,0.3442622950819672,0.3164556962025316,0.2586206896551724,32,,98.0,3.0625,0.0,112.4,3.5125,17.1,3.5,2.6,2.0,0.6,0.0253246056443824,0.617,0.538,0.253,1.4,2.1,W (+12),W (+12)
12.0,,2022-11-11,26-253,PHO,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13,7,16,17,12,13,9,6,8,15,13,6,42,17,61.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.2131147540983606,0.1458333333333333,0.2711864406779661,0.2297297297297297,0.2105263157894736,0.1940298507462686,0.1698113207547169,0.1935483870967742,0.1333333333333333,0.0,0.217391304347826,0.1805555555555555,0.15,0.5060240963855421,0.2151898734177215,10,10,1,17,7,16,24,3,7,23,2,3,22,4,21,21,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3636363636363636,0.2,0.1320754716981132,0.3108108108108108,0.0555555555555555,0.1764705882352941,0.2894736842105263,0.1,0.0,0.0,0.2763157894736842,0.3442622950819672,0.3164556962025316,0.2586206896551724,32,,107.0,3.34375,0.0,105.4,3.29375,17.1,3.5,2.6,2.0,0.6,0.0253246056443824,0.617,0.538,0.253,1.4,2.1,L (-17),L (-17)
13.0,,2022-11-14,26-256,PHO,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13,7,16,17,12,13,9,6,8,15,13,6,42,17,61.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.2131147540983606,0.1458333333333333,0.2711864406779661,0.2297297297297297,0.2105263157894736,0.1940298507462686,0.1698113207547169,0.1935483870967742,0.1333333333333333,0.0,0.217391304347826,0.1805555555555555,0.15,0.5060240963855421,0.2151898734177215,10,10,1,17,7,16,24,3,7,23,2,3,22,4,21,21,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3636363636363636,0.2,0.1320754716981132,0.3108108108108108,0.0555555555555555,0.1764705882352941,0.2894736842105263,0.1,0.0,0.0,0.2763157894736842,0.3442622950819672,0.3164556962025316,0.2586206896551724,32,,90.0,2.8125,0.0,108.7,3.396875,17.1,3.5,2.6,2.0,0.6,0.0253246056443824,0.617,0.538,0.253,1.4,2.1,L (-1),L (-1)
14.0,,2022-11-16,26-258,PHO,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13,7,16,17,12,13,9,6,8,15,13,6,42,17,61.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.2131147540983606,0.1458333333333333,0.2711864406779661,0.2297297297297297,0.2105263157894736,0.1940298507462686,0.1698113207547169,0.1935483870967742,0.1333333333333333,0.0,0.217391304347826,0.1805555555555555,0.15,0.5060240963855421,0.2151898734177215,10,10,1,17,7,16,24,3,7,23,2,3,22,4,21,21,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3636363636363636,0.2,0.1320754716981132,0.3108108108108108,0.0555555555555555,0.1764705882352941,0.2894736842105263,0.1,0.0,0.0,0.2763157894736842,0.3442622950819672,0.3164556962025316,0.2586206896551724,32,,80.0,2.5,0.0,93.5,2.921875,17.1,3.5,2.6,2.0,0.6,0.0253246056443824,0.617,0.538,0.253,1.4,2.1,W (+11),W (+11)
15.0,,2022-11-18,26-260,PHO,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13,7,16,17,12,13,9,6,8,15,13,6,42,17,61.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.2131147540983606,0.1458333333333333,0.2711864406779661,0.2297297297297297,0.2105263157894736,0.1940298507462686,0.1698113207547169,0.1935483870967742,0.1333333333333333,0.0,0.217391304347826,0.1805555555555555,0.15,0.5060240963855421,0.2151898734177215,10,10,1,17,7,16,24,3,7,23,2,3,22,4,21,21,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3636363636363636,0.2,0.1320754716981132,0.3108108108108108,0.0555555555555555,0.1764705882352941,0.2894736842105263,0.1,0.0,0.0,0.2763157894736842,0.3442622950819672,0.3164556962025316,0.2586206896551724,32,,84.0,2.625,0.0,103.3,3.228125,17.1,3.5,2.6,2.0,0.6,0.0253246056443824,0.617,0.538,0.253,1.4,2.1,L (-1),L (-1)
16.0,,2022-11-20,26-262,PHO,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13,7,16,17,12,13,9,6,8,15,13,6,42,17,61.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.2131147540983606,0.1458333333333333,0.2711864406779661,0.2297297297297297,0.2105263157894736,0.1940298507462686,0.1698113207547169,0.1935483870967742,0.1333333333333333,0.0,0.217391304347826,0.1805555555555555,0.15,0.5060240963855421,0.2151898734177215,10,10,1,17,7,16,24,3,7,23,2,3,22,4,21,21,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3636363636363636,0.2,0.1320754716981132,0.3108108108108108,0.0555555555555555,0.1764705882352941,0.2894736842105263,0.1,0.0,0.0,0.2763157894736842,0.3442622950819672,0.3164556962025316,0.2586206896551724,32,,91.0,2.84375,0.0,84.59999999999997,2.643749999999999,17.1,3.5,2.6,2.0,0.6,0.0253246056443824,0.617,0.538,0.253,1.4,2.1,W (+21),W (+21)
17.0,,2022-11-22,26-264,PHO,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13,7,16,17,12,13,9,6,8,15,13,6,42,17,61.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.2131147540983606,0.1458333333333333,0.2711864406779661,0.2297297297297297,0.2105263157894736,0.1940298507462686,0.1698113207547169,0.1935483870967742,0.1333333333333333,0.0,0.217391304347826,0.1805555555555555,0.15,0.5060240963855421,0.2151898734177215,10,10,1,17,7,16,24,3,7,23,2,3,22,4,21,21,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3636363636363636,0.2,0.1320754716981132,0.3108108108108108,0.0555555555555555,0.1764705882352941,0.2894736842105263,0.1,0.0,0.0,0.2763157894736842,0.3442622950819672,0.3164556962025316,0.2586206896551724,32,,118.0,3.6875,0.0,117.59999999999998,3.675,17.1,3.5,2.6,2.0,0.6,0.0253246056443824,0.617,0.538,0.253,1.4,2.1,W (+10),W (+10)
18.0,,2022-11-25,26-267,PHO,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13,7,16,17,12,13,9,6,8,15,13,6,42,17,61.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.2131147540983606,0.1458333333333333,0.2711864406779661,0.2297297297297297,0.2105263157894736,0.1940298507462686,0.1698113207547169,0.1935483870967742,0.1333333333333333,0.0,0.217391304347826,0.1805555555555555,0.15,0.5060240963855421,0.2151898734177215,10,10,1,17,7,16,24,3,7,23,2,3,22,4,21,21,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3636363636363636,0.2,0.1320754716981132,0.3108108108108108,0.0555555555555555,0.1764705882352941,0.2894736842105263,0.1,0.0,0.0,0.2763157894736842,0.3442622950819672,0.3164556962025316,0.2586206896551724,32,,80.0,2.5,0.0,85.8,2.68125,17.1,3.5,2.6,2.0,0.6,0.0253246056443824,0.617,0.538,0.253,1.4,2.1,W (+6),W (+6)
19.0,,2022-11-26,26-268,PHO,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13,7,16,17,12,13,9,6,8,15,13,6,42,17,61.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.2131147540983606,0.1458333333333333,0.2711864406779661,0.2297297297297297,0.2105263157894736,0.1940298507462686,0.1698113207547169,0.1935483870967742,0.1333333333333333,0.0,0.217391304347826,0.1805555555555555,0.15,0.5060240963855421,0.2151898734177215,10,10,1,17,7,16,24,3,7,23,2,3,22,4,21,21,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3636363636363636,0.2,0.1320754716981132,0.3108108108108108,0.0555555555555555,0.1764705882352941,0.2894736842105263,0.1,0.0,0.0,0.2763157894736842,0.3442622950819672,0.3164556962025316,0.2586206896551724,32,,100.0,3.125,0.0,113.2,3.5375,17.1,3.5,2.6,2.0,0.6,0.0253246056443824,0.617,0.538,0.253,1.4,2.1,W (+1),W (+1)
20.0,,2022-11-28,26-270,PHO,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13,7,16,17,12,13,9,6,8,15,13,6,42,17,61.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.2131147540983606,0.1458333333333333,0.2711864406779661,0.2297297297297297,0.2105263157894736,0.1940298507462686,0.1698113207547169,0.1935483870967742,0.1333333333333333,0.0,0.217391304347826,0.1805555555555555,0.15,0.5060240963855421,0.2151898734177215,10,10,1,17,7,16,24,3,7,23,2,3,22,4,21,21,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3636363636363636,0.2,0.1320754716981132,0.3108108108108108,0.0555555555555555,0.1764705882352941,0.2894736842105263,0.1,0.0,0.0,0.2763157894736842,0.3442622950819672,0.3164556962025316,0.2586206896551724,32,,77.0,2.40625,0.0,77.60000000000002,2.4250000000000007,17.1,3.5,2.6,2.0,0.6,0.0253246056443824,0.617,0.538,0.253,1.4,2.1,W (+5),W (+5)
21.0,,2022-11-30,26-272,PHO,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13,7,16,17,12,13,9,6,8,15,13,6,42,17,61.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.2131147540983606,0.1458333333333333,0.2711864406779661,0.2297297297297297,0.2105263157894736,0.1940298507462686,0.1698113207547169,0.1935483870967742,0.1333333333333333,0.0,0.217391304347826,0.1805555555555555,0.15,0.5060240963855421,0.2151898734177215,10,10,1,17,7,16,24,3,7,23,2,3,22,4,21,21,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3636363636363636,0.2,0.1320754716981132,0.3108108108108108,0.0555555555555555,0.1764705882352941,0.2894736842105263,0.1,0.0,0.0,0.2763157894736842,0.3442622950819672,0.3164556962025316,0.2586206896551724,32,,58.0,1.8125,0.0,64.7,2.021875,17.1,3.5,2.6,2.0,0.6,0.0253246056443824,0.617,0.538,0.253,1.4,2.1,,
22.0,,2022-12-02,26-274,PHO,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13,7,16,17,12,13,9,6,8,15,13,6,42,17,61.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.2131147540983606,0.1458333333333333,0.2711864406779661,0.2297297297297297,0.2105263157894736,0.1940298507462686,0.1698113207547169,0.1935483870967742,0.1333333333333333,0.0,0.217391304347826,0.1805555555555555,0.15,0.5060240963855421,0.2151898734177215,10,10,1,17,7,16,24,3,7,23,2,3,22,4,21,21,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3636363636363636,0.2,0.1320754716981132,0.3108108108108108,0.0555555555555555,0.1764705882352941,0.2894736842105263,0.1,0.0,0.0,0.2763157894736842,0.3442622950819672,0.3164556962025316,0.2586206896551724,32,,71.0,2.21875,0.0,65.9,2.059375,17.1,3.5,2.6,2.0,0.6,0.0253246056443824,0.617,0.538,0.253,1.4,2.1,W (+19),W (+19)
23.0,,2022-12-04,26-276,PHO,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13,7,16,17,12,13,9,6,8,15,13,6,42,17,61.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.2131147540983606,0.1458333333333333,0.2711864406779661,0.2297297297297297,0.2105263157894736,0.1940298507462686,0.1698113207547169,0.1935483870967742,0.1333333333333333,0.0,0.217391304347826,0.1805555555555555,0.15,0.5060240963855421,0.2151898734177215,10,10,1,17,7,16,24,3,7,23,2,3,22,4,21,21,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3636363636363636,0.2,0.1320754716981132,0.3108108108108108,0.0555555555555555,0.1764705882352941,0.2894736842105263,0.1,0.0,0.0,0.2763157894736842,0.3442622950819672,0.3164556962025316,0.2586206896551724,32,,65.0,2.03125,0.0,65.0,2.03125,17.1,3.5,2.6,2.0,0.6,0.0253246056443824,0.617,0.538,0.253,1.4,2.1,L (-1),L (-1)
24.0,,2022-12-05,26-277,PHO,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13,7,16,17,12,13,9,6,8,15,13,6,42,17,61.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.2131147540983606,0.1458333333333333,0.2711864406779661,0.2297297297297297,0.2105263157894736,0.1940298507462686,0.1698113207547169,0.1935483870967742,0.1333333333333333,0.0,0.217391304347826,0.1805555555555555,0.15,0.5060240963855421,0.2151898734177215,10,10,1,17,7,16,24,3,7,23,2,3,22,4,21,21,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3636363636363636,0.2,0.1320754716981132,0.3108108108108108,0.0555555555555555,0.1764705882352941,0.2894736842105263,0.1,0.0,0.0,0.2763157894736842,0.3442622950819672,0.3164556962025316,0.2586206896551724,32,,74.0,2.3125,0.0,87.8,2.74375,17.1,3.5,2.6,2.0,0.6,0.0253246056443824,0.617,0.538,0.253,1.4,2.1,W (+38),W (+38)
25.0,,2022-12-07,26-279,PHO,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13,7,16,17,12,13,9,6,8,15,13,6,42,17,61.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.2131147540983606,0.1458333333333333,0.2711864406779661,0.2297297297297297,0.2105263157894736,0.1940298507462686,0.1698113207547169,0.1935483870967742,0.1333333333333333,0.0,0.217391304347826,0.1805555555555555,0.15,0.5060240963855421,0.2151898734177215,10,10,1,17,7,16,24,3,7,23,2,3,22,4,21,21,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3636363636363636,0.2,0.1320754716981132,0.3108108108108108,0.0555555555555555,0.1764705882352941,0.2894736842105263,0.1,0.0,0.0,0.2763157894736842,0.3442622950819672,0.3164556962025316,0.2586206896551724,32,,45.0,1.40625,0.0,50.1,1.565625,17.1,3.5,2.6,2.0,0.6,0.0253246056443824,0.617,0.538,0.253,1.4,2.1,L (-19),L (-19)
26.0,,2022-12-09,26-281,PHO,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13,7,16,17,12,13,9,6,8,15,13,6,42,17,61.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.2131147540983606,0.1458333333333333,0.2711864406779661,0.2297297297297297,0.2105263157894736,0.1940298507462686,0.1698113207547169,0.1935483870967742,0.1333333333333333,0.0,0.217391304347826,0.1805555555555555,0.15,0.5060240963855421,0.2151898734177215,10,10,1,17,7,16,24,3,7,23,2,3,22,4,21,21,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3636363636363636,0.2,0.1320754716981132,0.3108108108108108,0.0555555555555555,0.1764705882352941,0.2894736842105263,0.1,0.0,0.0,0.2763157894736842,0.3442622950819672,0.3164556962025316,0.2586206896551724,32,,94.0,2.9375,0.0,111.5,3.484375,17.1,3.5,2.6,2.0,0.6,0.0253246056443824,0.617,0.538,0.253,1.4,2.1,L (-27),L (-27)
27.0,,2022-12-11,26-283,PHO,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13,7,16,17,12,13,9,6,8,15,13,6,42,17,61.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.2131147540983606,0.1458333333333333,0.2711864406779661,0.2297297297297297,0.2105263157894736,0.1940298507462686,0.1698113207547169,0.1935483870967742,0.1333333333333333,0.0,0.217391304347826,0.1805555555555555,0.15,0.5060240963855421,0.2151898734177215,10,10,1,17,7,16,24,3,7,23,2,3,22,4,21,21,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3636363636363636,0.2,0.1320754716981132,0.3108108108108108,0.0555555555555555,0.1764705882352941,0.2894736842105263,0.1,0.0,0.0,0.2763157894736842,0.3442622950819672,0.3164556962025316,0.2586206896551724,32,,96.0,3.0,0.0,103.40000000000003,3.231250000000001,17.1,3.5,2.6,2.0,0.6,0.0253246056443824,0.617,0.538,0.253,1.4,2.1,L (-11),L (-11)
28.0,,2022-12-13,26-285,PHO,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13,7,16,17,12,13,9,6,8,15,13,6,42,17,61.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.2131147540983606,0.1458333333333333,0.2711864406779661,0.2297297297297297,0.2105263157894736,0.1940298507462686,0.1698113207547169,0.1935483870967742,0.1333333333333333,0.0,0.217391304347826,0.1805555555555555,0.15,0.5060240963855421,0.2151898734177215,10,10,1,17,7,16,24,3,7,23,2,3,22,4,21,21,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3636363636363636,0.2,0.1320754716981132,0.3108108108108108,0.0555555555555555,0.1764705882352941,0.2894736842105263,0.1,0.0,0.0,0.2763157894736842,0.3442622950819672,0.3164556962025316,0.2586206896551724,32,,62.0,1.9375,0.0,98.9,3.090625,17.1,3.5,2.6,2.0,0.6,0.0253246056443824,0.617,0.538,0.253,1.4,2.1,L (-5),L (-5)
29.0,,2022-12-15,26-287,PHO,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13,7,16,17,12,13,9,6,8,15,13,6,42,17,61.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.2131147540983606,0.1458333333333333,0.2711864406779661,0.2297297297297297,0.2105263157894736,0.1940298507462686,0.1698113207547169,0.1935483870967742,0.1333333333333333,0.0,0.217391304347826,0.1805555555555555,0.15,0.5060240963855421,0.2151898734177215,10,10,1,17,7,16,24,3,7,23,2,3,22,4,21,21,25,15,1.0,42.0,54.0,57.0,23.0,48.0,66.0,15.0,53.0,74.0,36.0,17.0,76.0,40.0,48.0,1,76.0,61.0,79.0,58.0,0.0,0.0238095238095238,0.0,0.2982456140350877,0.3043478260869565,0.3333333333333333,0.3636363636363636,0.2,0.1320754716981132,0.3108108108108108,0.0555555555555555,0.1764705882352941,0.2894736842105263,0.1,0.0,0.0,0.2763157894736842,0.3442622950819672,0.3164556962025316,0.2586206896551724,32,,67.0,2.09375,0.0,78.1,2.440625,17.1,3.5,2.6,2.0,0.6,0.0253246056443824,0.617,0.538,0.253,1.4,2.1,L (-14),L (-14)
